account_id,citizen_id,bank_name,account_number,ifsc
ACC007155,CID008336,SBI,248420452238,SBIN735023
ACC007156,CID008337,Axis Bank,876782076061,SBIN455454
ACC007157,CID008338,Union Bank,176886256058,SBIN790188
ACC007158,CID008340,Union Bank,645799456504,SBIN970032
ACC007159,CID008341,HDFC Bank,417684535572,SBIN506320
ACC007160,CID008342,Axis Bank,198548681486,SBIN324951
ACC007161,CID008344,Union Bank,545108223236,SBIN551897
ACC007162,CID008345,HDFC Bank,497813673170,SBIN448808
ACC007163,CID008347,HDFC Bank,102775657556,SBIN636828
ACC007164,CID008348,ICICI Bank,664317046635,SBIN700090
ACC007165,CID008349,Axis Bank,559428083587,SBIN110934
ACC007166,CID008350,Canara Bank,817297084025,SBIN266332
ACC007167,CID008351,Bank of Baroda,751253376965,SBIN966434
ACC007168,CID008352,Axis Bank,939757646710,SBIN608063
ACC007169,CID008353,Axis Bank,426746178796,SBIN584189
ACC007170,CID008354,Union Bank,367137720698,SBIN615420
ACC007171,CID008355,SBI,574192462775,SBIN737530
ACC007172,CID008356,Axis Bank,300123638387,SBIN170674
ACC007173,CID008357,Axis Bank,851952178065,SBIN646994
ACC007174,CID008358,SBI,769936231958,SBIN457602
ACC007175,CID008360,SBI,984382013180,SBIN505601
ACC007176,CID008362,Axis Bank,563013191908,SBIN193672
ACC007177,CID008363,Canara Bank,210632752449,SBIN845270
ACC007178,CID008364,HDFC Bank,670606327829,SBIN700357
ACC007179,CID008365,Canara Bank,514641076635,SBIN837482
ACC007180,CID008366,ICICI Bank,600378382940,SBIN818670
ACC007181,CID008367,Canara Bank,687665058778,SBIN103120
ACC007182,CID008368,Canara Bank,253579287777,SBIN870708
ACC007183,CID008369,Axis Bank,889078242229,SBIN186406
ACC007184,CID008370,HDFC Bank,962991166407,SBIN613069
ACC007185,CID008371,HDFC Bank,944839019347,SBIN399840
ACC007186,CID008372,Bank of Baroda,592946711916,SBIN446538
ACC007187,CID008373,SBI,924952976312,SBIN832464
ACC007188,CID008374,Axis Bank,131742282758,SBIN656047
ACC007189,CID008375,Union Bank,654300268433,SBIN439191
ACC007190,CID008377,Axis Bank,233810115734,SBIN834590
ACC007191,CID008378,Bank of Baroda,363896938175,SBIN146142
ACC007192,CID008379,SBI,750908476114,SBIN898350
ACC007193,CID008380,HDFC Bank,268379736803,SBIN419157
ACC007194,CID008381,Union Bank,493489176734,SBIN784081
ACC007195,CID008382,Bank of Baroda,954868013371,SBIN112012
ACC007196,CID008383,Bank of Baroda,486189684359,SBIN888261
ACC007197,CID008384,HDFC Bank,392941863732,SBIN984163
ACC007198,CID008385,Union Bank,579850636841,SBIN888060
ACC007199,CID008386,SBI,331744458095,SBIN911939
ACC007200,CID008388,Axis Bank,467125080300,SBIN813891
ACC007201,CID008389,HDFC Bank,438411611493,SBIN240787
ACC007202,CID008390,HDFC Bank,111214807904,SBIN183983
ACC007203,CID008391,HDFC Bank,866158460986,SBIN739184
ACC007204,CID008392,Union Bank,907099335595,SBIN674104
ACC007205,CID008393,Axis Bank,491984768312,SBIN465549
ACC007206,CID008394,Bank of Baroda,832279583535,SBIN720081
ACC007207,CID008395,Union Bank,693596917143,SBIN196952
ACC007208,CID008396,SBI,257256911753,SBIN949649
ACC007209,CID008397,SBI,769403594163,SBIN797493
ACC007210,CID008398,Axis Bank,983919825276,SBIN820679
ACC007211,CID008399,Axis Bank,369597239995,SBIN322364
ACC007212,CID008400,HDFC Bank,150954227252,SBIN224590
ACC007213,CID008401,Axis Bank,991760566871,SBIN643473
ACC007214,CID008402,Union Bank,952119337187,SBIN187742
ACC007215,CID008403,Union Bank,471697940920,SBIN767048
ACC007216,CID008404,Bank of Baroda,362697464907,SBIN240199
ACC007217,CID008405,Canara Bank,484097301816,SBIN679414
ACC007218,CID008406,Axis Bank,332139652904,SBIN888566
ACC007219,CID008407,Union Bank,395489202076,SBIN384025
ACC007220,CID008408,Canara Bank,522829805133,SBIN365293
ACC007221,CID008409,HDFC Bank,132023924178,SBIN398797
ACC007222,CID008410,Union Bank,636472542518,SBIN858539
ACC007223,CID008411,ICICI Bank,768027191977,SBIN503360
ACC007224,CID008412,SBI,328172330015,SBIN720019
ACC007225,CID008413,Union Bank,411960812783,SBIN339491
ACC007226,CID008414,Canara Bank,605745598209,SBIN157137
ACC007227,CID008415,SBI,654211286734,SBIN987435
ACC007228,CID008416,SBI,576337389450,SBIN595445
ACC007229,CID008417,HDFC Bank,644385708501,SBIN222215
ACC007230,CID008418,Union Bank,885103008882,SBIN319619
ACC007231,CID008419,SBI,515076333346,SBIN168117
ACC007232,CID008420,Bank of Baroda,866852887368,SBIN894241
ACC007233,CID008421,ICICI Bank,974325141975,SBIN932998
ACC007234,CID008422,SBI,616128631534,SBIN172948
ACC007235,CID008423,Union Bank,944484013595,SBIN645830
ACC007236,CID008425,Union Bank,557362181855,SBIN844478
ACC007237,CID008426,SBI,956693485781,SBIN980150
ACC007238,CID008429,HDFC Bank,670667767529,SBIN555778
ACC007239,CID008430,Canara Bank,796228989314,SBIN810033
ACC007240,CID008432,SBI,963278207505,SBIN349619
ACC007241,CID008433,SBI,695006070591,SBIN455072
ACC007242,CID008434,ICICI Bank,942657451647,SBIN274273
ACC007243,CID008435,SBI,453398758364,SBIN763299
ACC007244,CID008437,HDFC Bank,688172464419,SBIN747189
ACC007245,CID008438,ICICI Bank,754441488205,SBIN560196
ACC007246,CID008439,Axis Bank,670119562805,SBIN814661
ACC007247,CID008440,Union Bank,534116905087,SBIN674197
ACC007248,CID008441,HDFC Bank,690578074078,SBIN359677
ACC007249,CID008442,HDFC Bank,864076073171,SBIN863813
ACC007250,CID008443,ICICI Bank,398411602012,SBIN612227
ACC007251,CID008444,Bank of Baroda,599311007203,SBIN372027
ACC007252,CID008446,HDFC Bank,392129521250,SBIN833347
ACC007253,CID008447,Bank of Baroda,203006405758,SBIN477446
ACC007254,CID008448,Bank of Baroda,657117902317,SBIN615654
ACC007255,CID008449,ICICI Bank,131717326967,SBIN123547
ACC007256,CID008450,ICICI Bank,841777180196,SBIN123878
ACC007257,CID008451,SBI,343968843872,SBIN573648
ACC007258,CID008452,Canara Bank,288320348111,SBIN723021
ACC007259,CID008454,Union Bank,821527206879,SBIN116624
ACC007260,CID008456,Union Bank,103369771198,SBIN902279
ACC007261,CID008457,SBI,541352323772,SBIN389678
ACC007262,CID008458,ICICI Bank,795835858370,SBIN489684
ACC007263,CID008459,Axis Bank,598611864063,SBIN278135
ACC007264,CID008460,HDFC Bank,548777217837,SBIN528005
ACC007265,CID008462,Union Bank,882055989019,SBIN995646
ACC007266,CID008463,SBI,421769200615,SBIN507537
ACC007267,CID008464,Union Bank,337069448563,SBIN105519
ACC007268,CID008465,Canara Bank,569567081113,SBIN589627
ACC007269,CID008466,Canara Bank,554501561640,SBIN249099
ACC007270,CID008467,SBI,572145702385,SBIN398703
ACC007271,CID008468,Bank of Baroda,826277826735,SBIN174655
ACC007272,CID008469,ICICI Bank,422817589736,SBIN875472
ACC007273,CID008470,Union Bank,875177593607,SBIN834380
ACC007274,CID008471,SBI,500950867910,SBIN298391
ACC007275,CID008472,Axis Bank,876741637535,SBIN384566
ACC007276,CID008473,Union Bank,201280920784,SBIN454501
ACC007277,CID008475,ICICI Bank,596810125123,SBIN669723
ACC007278,CID008476,SBI,640466354799,SBIN748279
ACC007279,CID008477,Bank of Baroda,483690621313,SBIN316731
ACC007280,CID008478,SBI,951469721285,SBIN916110
ACC007281,CID008479,SBI,136395162498,SBIN398463
ACC007282,CID008480,HDFC Bank,498978972118,SBIN636026
ACC007283,CID008482,HDFC Bank,677297250431,SBIN550293
ACC007284,CID008483,SBI,172960349404,SBIN446512
ACC007285,CID008484,Bank of Baroda,277319663824,SBIN556635
ACC007286,CID008488,SBI,970201234402,SBIN551396
ACC007287,CID008489,SBI,281764434308,SBIN470451
ACC007288,CID008490,SBI,126382199960,SBIN352151
ACC007289,CID008491,Axis Bank,277636456250,SBIN787727
ACC007290,CID008492,Union Bank,710594194107,SBIN249606
ACC007291,CID008493,HDFC Bank,214051399302,SBIN806888
ACC007292,CID008494,HDFC Bank,963778221503,SBIN621315
ACC007293,CID008495,Axis Bank,225095345285,SBIN304479
ACC007294,CID008496,Canara Bank,576281888139,SBIN134548
ACC007295,CID008497,Canara Bank,589255875173,SBIN782513
ACC007296,CID008498,Axis Bank,954801149099,SBIN178210
ACC007297,CID008499,SBI,813053840602,SBIN841121
ACC007298,CID008500,ICICI Bank,489163064482,SBIN252234
ACC007299,CID008501,Canara Bank,134148391894,SBIN135664
ACC007300,CID008502,HDFC Bank,754920466942,SBIN776589
ACC007301,CID008504,SBI,147439454839,SBIN886184
ACC007302,CID008505,Canara Bank,808536763941,SBIN107320
ACC007303,CID008506,Canara Bank,138135557177,SBIN569128
ACC007304,CID008507,ICICI Bank,927124927928,SBIN447071
ACC007305,CID008508,Union Bank,690769666547,SBIN640693
ACC007306,CID008509,ICICI Bank,432335984559,SBIN567920
ACC007307,CID008510,SBI,922500000795,SBIN565082
ACC007308,CID008511,SBI,973611089381,SBIN927689
ACC007309,CID008512,Bank of Baroda,921745501398,SBIN182819
ACC007310,CID008513,Axis Bank,300181929392,SBIN288453
ACC007311,CID008514,HDFC Bank,222455373716,SBIN219463
ACC007312,CID008516,HDFC Bank,697153883975,SBIN169695
ACC007313,CID008517,SBI,777149210751,SBIN939798
ACC007314,CID008518,ICICI Bank,103565246389,SBIN900498
ACC007315,CID008519,HDFC Bank,798309860778,SBIN540648
ACC007316,CID008520,Union Bank,785037870329,SBIN382700
ACC007317,CID008521,Union Bank,653483258418,SBIN734807
ACC007318,CID008524,HDFC Bank,549345712659,SBIN260146
ACC007319,CID008525,HDFC Bank,716385589230,SBIN285912
ACC007320,CID008526,Union Bank,761365807434,SBIN300453
ACC007321,CID008527,ICICI Bank,847991235313,SBIN261152
ACC007322,CID008528,SBI,316204196814,SBIN779880
ACC007323,CID008529,Bank of Baroda,535212942986,SBIN559367
ACC007324,CID008530,HDFC Bank,572764327240,SBIN690021
ACC007325,CID008531,HDFC Bank,335340324956,SBIN573397
ACC007326,CID008533,ICICI Bank,362099352400,SBIN821624
ACC007327,CID008534,ICICI Bank,923564449042,SBIN243743
ACC007328,CID008535,ICICI Bank,464286830690,SBIN346955
ACC007329,CID008536,Canara Bank,111988877401,SBIN858300
ACC007330,CID008537,ICICI Bank,556254184988,SBIN337499
ACC007331,CID008538,HDFC Bank,307358141271,SBIN346688
ACC007332,CID008539,Canara Bank,942982177180,SBIN694359
ACC007333,CID008540,ICICI Bank,390605152148,SBIN982582
ACC007334,CID008541,ICICI Bank,716166973583,SBIN539351
ACC007335,CID008542,HDFC Bank,324110920285,SBIN643643
ACC007336,CID008544,Bank of Baroda,896093230198,SBIN381222
ACC007337,CID008545,Bank of Baroda,876570768354,SBIN525539
ACC007338,CID008547,Union Bank,207975950819,SBIN732213
ACC007339,CID008549,Canara Bank,716495625069,SBIN220160
ACC007340,CID008550,Bank of Baroda,877560574315,SBIN494478
ACC007341,CID008551,SBI,426172633741,SBIN752132
ACC007342,CID008552,ICICI Bank,222983158693,SBIN770772
ACC007343,CID008553,Bank of Baroda,247903979292,SBIN945013
ACC007344,CID008554,ICICI Bank,958796749499,SBIN672668
ACC007345,CID008557,Union Bank,459103543685,SBIN103265
ACC007346,CID008558,HDFC Bank,782388786930,SBIN532685
ACC007347,CID008559,Axis Bank,354807205934,SBIN557577
ACC007348,CID008560,Axis Bank,244944788383,SBIN340925
ACC007349,CID008561,HDFC Bank,528532293482,SBIN254249
ACC007350,CID008562,HDFC Bank,802019187013,SBIN180437
ACC007351,CID008564,ICICI Bank,523814931685,SBIN265054
ACC007352,CID008565,Canara Bank,145779721750,SBIN810057
ACC007353,CID008566,Canara Bank,388108519186,SBIN261385
ACC007354,CID008567,Bank of Baroda,675013403515,SBIN972289
ACC007355,CID008568,Union Bank,265363786463,SBIN145340
ACC007356,CID008571,Axis Bank,544612134279,SBIN675807
ACC007357,CID008572,SBI,916715935136,SBIN738925
ACC007358,CID008574,Axis Bank,729002402366,SBIN697868
ACC007359,CID008575,HDFC Bank,287227128252,SBIN926220
ACC007360,CID008577,Union Bank,537071636943,SBIN643129
ACC007361,CID008579,Union Bank,117162832227,SBIN350250
ACC007362,CID008580,Axis Bank,838711384781,SBIN970985
ACC007363,CID008581,Axis Bank,193252994996,SBIN735397
ACC007364,CID008582,SBI,650559896144,SBIN563279
ACC007365,CID008583,HDFC Bank,111812503586,SBIN154261
ACC007366,CID008584,SBI,282747673693,SBIN748542
ACC007367,CID008587,Axis Bank,875047451072,SBIN926369
ACC007368,CID008588,SBI,176226953386,SBIN153639
ACC007369,CID008589,Axis Bank,245294895057,SBIN280242
ACC007370,CID008590,Bank of Baroda,810500739845,SBIN220817
ACC007371,CID008591,HDFC Bank,192938212896,SBIN459821
ACC007372,CID008594,Canara Bank,563197517555,SBIN535104
ACC007373,CID008595,Canara Bank,561547972974,SBIN991992
ACC007374,CID008596,SBI,217891539650,SBIN721204
ACC007375,CID008597,Bank of Baroda,902682352773,SBIN629551
ACC007376,CID008598,ICICI Bank,662077214304,SBIN674272
ACC007377,CID008599,Canara Bank,945811131476,SBIN189196
ACC007378,CID008601,HDFC Bank,674135249949,SBIN568641
ACC007379,CID008602,Bank of Baroda,767349808298,SBIN336329
ACC007380,CID008603,Axis Bank,413395074884,SBIN689040
ACC007381,CID008604,Axis Bank,862474630191,SBIN104341
ACC007382,CID008605,Axis Bank,822398315835,SBIN340204
ACC007383,CID008606,Canara Bank,353436807050,SBIN667917
ACC007384,CID008607,HDFC Bank,584175367241,SBIN885085
ACC007385,CID008608,Bank of Baroda,374818748029,SBIN674273
ACC007386,CID008609,Canara Bank,747624145927,SBIN770188
ACC007387,CID008610,Union Bank,317824770943,SBIN398169
ACC007388,CID008611,Canara Bank,870680668361,SBIN789395
ACC007389,CID008612,Union Bank,559125519946,SBIN474444
ACC007390,CID008613,SBI,161792613045,SBIN491729
ACC007391,CID008614,Union Bank,272475435204,SBIN375848
ACC007392,CID008616,HDFC Bank,415543291921,SBIN366954
ACC007393,CID008617,HDFC Bank,316241505345,SBIN713616
ACC007394,CID008619,Bank of Baroda,144861296020,SBIN471554
ACC007395,CID008620,ICICI Bank,520160885868,SBIN925027
ACC007396,CID008621,Axis Bank,653031251574,SBIN187505
ACC007397,CID008622,ICICI Bank,634005908131,SBIN800178
ACC007398,CID008623,Bank of Baroda,709266381033,SBIN345631
ACC007399,CID008624,Axis Bank,216866409650,SBIN446997
ACC007400,CID008625,ICICI Bank,218739311702,SBIN229898
ACC007401,CID008627,Axis Bank,106514099211,SBIN414267
ACC007402,CID008629,Bank of Baroda,955022041425,SBIN508512
ACC007403,CID008630,ICICI Bank,512478826234,SBIN162727
ACC007404,CID008631,Bank of Baroda,344155619098,SBIN948071
ACC007405,CID008632,Union Bank,987636296144,SBIN229232
ACC007406,CID008633,SBI,974974340749,SBIN736983
ACC007407,CID008636,Canara Bank,254996430862,SBIN817938
ACC007408,CID008637,Canara Bank,479217527211,SBIN459613
ACC007409,CID008638,Canara Bank,646915875023,SBIN360669
ACC007410,CID008640,Canara Bank,972639352380,SBIN810828
ACC007411,CID008641,HDFC Bank,655500325973,SBIN225759
ACC007412,CID008642,HDFC Bank,365118738425,SBIN529777
ACC007413,CID008645,SBI,581273750933,SBIN366561
ACC007414,CID008646,Canara Bank,362827911816,SBIN276663
ACC007415,CID008647,Union Bank,109736676993,SBIN512950
ACC007416,CID008648,SBI,102722159400,SBIN739236
ACC007417,CID008651,HDFC Bank,394372894872,SBIN893435
ACC007418,CID008652,ICICI Bank,812676737398,SBIN505622
ACC007419,CID008653,SBI,517667210576,SBIN370846
ACC007420,CID008654,HDFC Bank,685221167458,SBIN398655
ACC007421,CID008655,HDFC Bank,713281372236,SBIN839954
ACC007422,CID008657,Axis Bank,902882164611,SBIN885832
ACC007423,CID008658,Bank of Baroda,832527159619,SBIN933968
ACC007424,CID008659,Union Bank,111609702811,SBIN457272
ACC007425,CID008660,Bank of Baroda,161693386805,SBIN921976
ACC007426,CID008661,SBI,704705385192,SBIN278562
ACC007427,CID008662,Canara Bank,563942610462,SBIN331604
ACC007428,CID008664,ICICI Bank,989901051620,SBIN124498
ACC007429,CID008665,ICICI Bank,212987587817,SBIN147066
ACC007430,CID008666,Bank of Baroda,835488843881,SBIN766447
ACC007431,CID008667,Union Bank,280007839388,SBIN515175
ACC007432,CID008668,HDFC Bank,167963913858,SBIN996393
ACC007433,CID008669,Canara Bank,264087218942,SBIN687481
ACC007434,CID008670,Union Bank,623725794491,SBIN206511
ACC007435,CID008671,Bank of Baroda,495553937102,SBIN396563
ACC007436,CID008672,SBI,410440764220,SBIN869879
ACC007437,CID008673,Bank of Baroda,395322986620,SBIN321810
ACC007438,CID008674,Union Bank,543329560598,SBIN760976
ACC007439,CID008675,Bank of Baroda,464707454565,SBIN696313
ACC007440,CID008676,Union Bank,654649875018,SBIN617342
ACC007441,CID008677,Union Bank,780820288812,SBIN118757
ACC007442,CID008678,Bank of Baroda,286594236514,SBIN712792
ACC007443,CID008679,Axis Bank,240442285155,SBIN705968
ACC007444,CID008681,SBI,249711591561,SBIN834793
ACC007445,CID008684,Canara Bank,792711998865,SBIN461962
ACC007446,CID008685,Bank of Baroda,227291874127,SBIN194498
ACC007447,CID008686,Axis Bank,926666967244,SBIN121742
ACC007448,CID008687,Canara Bank,745810846982,SBIN520264
ACC007449,CID008688,Axis Bank,912764269075,SBIN383912
ACC007450,CID008689,Axis Bank,765928400408,SBIN555159
ACC007451,CID008690,ICICI Bank,578469133995,SBIN880148
ACC007452,CID008691,Bank of Baroda,790118398778,SBIN610649
ACC007453,CID008692,Canara Bank,945874154598,SBIN465889
ACC007454,CID008693,Axis Bank,460317407663,SBIN420960
ACC007455,CID008694,SBI,449470508365,SBIN147851
ACC007456,CID008695,Canara Bank,281059594746,SBIN125971
ACC007457,CID008696,Union Bank,216582045296,SBIN467429
ACC007458,CID008697,Bank of Baroda,289916107349,SBIN785768
ACC007459,CID008699,Union Bank,716461098175,SBIN371032
ACC007460,CID008701,ICICI Bank,207574299035,SBIN644450
ACC007461,CID008702,HDFC Bank,416753117485,SBIN763324
ACC007462,CID008703,HDFC Bank,615532111542,SBIN199604
ACC007463,CID008704,Axis Bank,850701383232,SBIN265421
ACC007464,CID008705,Union Bank,497323315294,SBIN114685
ACC007465,CID008707,SBI,900891761787,SBIN670732
ACC007466,CID008708,Bank of Baroda,239721029071,SBIN187142
ACC007467,CID008709,SBI,376337504512,SBIN781295
ACC007468,CID008710,HDFC Bank,572107927819,SBIN886416
ACC007469,CID008711,SBI,528783453674,SBIN709608
ACC007470,CID008712,Axis Bank,401221759201,SBIN874663
ACC007471,CID008713,Bank of Baroda,756902450832,SBIN884864
ACC007472,CID008714,Union Bank,535829751144,SBIN487428
ACC007473,CID008715,Axis Bank,293214950509,SBIN730781
ACC007474,CID008716,Canara Bank,923152168068,SBIN758208
ACC007475,CID008717,Bank of Baroda,986252500445,SBIN180500
ACC007476,CID008718,SBI,726483430541,SBIN161152
ACC007477,CID008719,Union Bank,994055906778,SBIN206216
ACC007478,CID008720,Axis Bank,409879640699,SBIN814820
ACC007479,CID008721,Bank of Baroda,183538324101,SBIN372354
ACC007480,CID008722,ICICI Bank,842757871197,SBIN948113
ACC007481,CID008723,Bank of Baroda,748582588899,SBIN149329
ACC007482,CID008724,Union Bank,921262550172,SBIN425636
ACC007483,CID008725,Canara Bank,248332952456,SBIN158291
ACC007484,CID008726,Axis Bank,520031921181,SBIN182451
ACC007485,CID008727,ICICI Bank,502544514109,SBIN906990
ACC007486,CID008728,Canara Bank,213720316976,SBIN486390
ACC007487,CID008729,SBI,303509364788,SBIN111297
ACC007488,CID008730,Bank of Baroda,773924686852,SBIN441128
ACC007489,CID008732,Union Bank,733728589428,SBIN318937
ACC007490,CID008733,ICICI Bank,863583968258,SBIN864350
ACC007491,CID008734,Union Bank,640903805917,SBIN825062
ACC007492,CID008735,Canara Bank,700752267125,SBIN297377
ACC007493,CID008736,Bank of Baroda,369845504404,SBIN690539
ACC007494,CID008737,Canara Bank,714118687776,SBIN123611
ACC007495,CID008738,SBI,581483460573,SBIN856399
ACC007496,CID008740,SBI,123280362474,SBIN740800
ACC007497,CID008741,HDFC Bank,956756583903,SBIN378929
ACC007498,CID008742,Axis Bank,925404345871,SBIN555121
ACC007499,CID008743,Axis Bank,581613462597,SBIN497241
ACC007500,CID008744,Union Bank,723607808276,SBIN954211
ACC007501,CID008746,Union Bank,238214587767,SBIN918014
ACC007502,CID008747,Axis Bank,293695293865,SBIN608195
ACC007503,CID008748,HDFC Bank,990142109481,SBIN895674
ACC007504,CID008750,Bank of Baroda,227558999908,SBIN781908
ACC007505,CID008751,HDFC Bank,327520621518,SBIN411541
ACC007506,CID008752,Axis Bank,714461515914,SBIN913890
ACC007507,CID008755,Bank of Baroda,429853581355,SBIN807336
ACC007508,CID008756,ICICI Bank,277296960546,SBIN620870
ACC007509,CID008757,SBI,883863161141,SBIN589124
ACC007510,CID008758,Union Bank,689970851029,SBIN743178
ACC007511,CID008759,Union Bank,712969169279,SBIN997786
ACC007512,CID008760,HDFC Bank,977972183712,SBIN500948
ACC007513,CID008761,HDFC Bank,583208282228,SBIN857937
ACC007514,CID008762,Bank of Baroda,513796628321,SBIN427023
ACC007515,CID008763,ICICI Bank,780496571115,SBIN598498
ACC007516,CID008764,SBI,752114435979,SBIN949463
ACC007517,CID008765,ICICI Bank,811461040105,SBIN830438
ACC007518,CID008766,Canara Bank,397313622934,SBIN548843
ACC007519,CID008767,ICICI Bank,107583702444,SBIN754232
ACC007520,CID008768,Union Bank,923226232134,SBIN359911
ACC007521,CID008769,Bank of Baroda,263152646162,SBIN936253
ACC007522,CID008770,ICICI Bank,959631219766,SBIN268660
ACC007523,CID008771,Union Bank,827293896402,SBIN327847
ACC007524,CID008772,Union Bank,569172723783,SBIN409494
ACC007525,CID008775,Canara Bank,101647802451,SBIN862758
ACC007526,CID008779,Axis Bank,987666946274,SBIN611012
ACC007527,CID008780,HDFC Bank,310822714079,SBIN521044
ACC007528,CID008781,SBI,399681340309,SBIN252377
ACC007529,CID008782,ICICI Bank,898478185211,SBIN487153
ACC007530,CID008783,Union Bank,798980729942,SBIN927007
ACC007531,CID008784,HDFC Bank,654166497306,SBIN514630
ACC007532,CID008785,Axis Bank,640786028638,SBIN973758
ACC007533,CID008786,HDFC Bank,768903628893,SBIN963716
ACC007534,CID008787,SBI,429461092663,SBIN958420
ACC007535,CID008789,Canara Bank,183826850463,SBIN884723
ACC007536,CID008790,Bank of Baroda,375533829437,SBIN281519
ACC007537,CID008791,Union Bank,485818758562,SBIN541901
ACC007538,CID008792,Axis Bank,100615702115,SBIN983608
ACC007539,CID008793,Canara Bank,484492096897,SBIN162781
ACC007540,CID008794,Canara Bank,754306399956,SBIN195556
ACC007541,CID008795,ICICI Bank,726087289950,SBIN164893
ACC007542,CID008796,HDFC Bank,323540507392,SBIN237536
ACC007543,CID008797,Canara Bank,690827018661,SBIN301417
ACC007544,CID008799,Canara Bank,762765731904,SBIN645283
ACC007545,CID008800,HDFC Bank,330025047667,SBIN750968
ACC007546,CID008801,HDFC Bank,683410799866,SBIN521589
ACC007547,CID008802,SBI,852284717032,SBIN965838
ACC007548,CID008803,Union Bank,500333449789,SBIN993103
ACC007549,CID008804,Union Bank,995017800572,SBIN978158
ACC007550,CID008805,HDFC Bank,120649077358,SBIN529161
ACC007551,CID008806,Union Bank,748938992142,SBIN835328
ACC007552,CID008807,Canara Bank,104119848209,SBIN691723
ACC007553,CID008808,ICICI Bank,383379375109,SBIN932679
ACC007554,CID008809,Canara Bank,458614568524,SBIN155086
ACC007555,CID008810,ICICI Bank,310708214702,SBIN828648
ACC007556,CID008811,Union Bank,754382561610,SBIN949917
ACC007557,CID008812,ICICI Bank,723850374624,SBIN391768
ACC007558,CID008814,ICICI Bank,993204601685,SBIN896577
ACC007559,CID008816,SBI,503586809350,SBIN462166
ACC007560,CID008818,Axis Bank,625418037193,SBIN624895
ACC007561,CID008819,Axis Bank,587806698339,SBIN382308
ACC007562,CID008821,Union Bank,579687328611,SBIN369916
ACC007563,CID008822,Union Bank,915424614105,SBIN694952
ACC007564,CID008823,Bank of Baroda,902654826788,SBIN659853
ACC007565,CID008824,Bank of Baroda,804097951344,SBIN345832
ACC007566,CID008825,ICICI Bank,385048873616,SBIN469485
ACC007567,CID008826,Axis Bank,692266609632,SBIN537991
ACC007568,CID008827,HDFC Bank,688553483912,SBIN843152
ACC007569,CID008828,HDFC Bank,404498736292,SBIN777318
ACC007570,CID008829,ICICI Bank,271939626639,SBIN111445
ACC007571,CID008831,Axis Bank,933708466242,SBIN230870
ACC007572,CID008832,ICICI Bank,283393371060,SBIN667853
ACC007573,CID008833,ICICI Bank,649111036992,SBIN496566
ACC007574,CID008834,Axis Bank,270517282044,SBIN450865
ACC007575,CID008836,SBI,423646112271,SBIN267642
ACC007576,CID008837,Union Bank,473584891393,SBIN211731
ACC007577,CID008838,SBI,101327457835,SBIN109776
ACC007578,CID008839,Canara Bank,411800768676,SBIN693078
ACC007579,CID008840,HDFC Bank,902196932031,SBIN375942
ACC007580,CID008841,Bank of Baroda,202628205930,SBIN990829
ACC007581,CID008842,Bank of Baroda,367880662249,SBIN229832
ACC007582,CID008843,HDFC Bank,586113431844,SBIN447540
ACC007583,CID008844,Canara Bank,587280508369,SBIN129771
ACC007584,CID008845,Union Bank,391760327907,SBIN451683
ACC007585,CID008846,HDFC Bank,996671098076,SBIN755873
ACC007586,CID008847,Bank of Baroda,520236133158,SBIN200479
ACC007587,CID008849,HDFC Bank,163366189361,SBIN241555
ACC007588,CID008850,Canara Bank,613655042415,SBIN469504
ACC007589,CID008851,ICICI Bank,160700091713,SBIN263039
ACC007590,CID008852,Union Bank,343501634679,SBIN989305
ACC007591,CID008853,Bank of Baroda,776402323265,SBIN129240
ACC007592,CID008854,Bank of Baroda,747857672060,SBIN402302
ACC007593,CID008855,SBI,832816160493,SBIN844605
ACC007594,CID008856,HDFC Bank,647391854832,SBIN633889
ACC007595,CID008857,ICICI Bank,706857395451,SBIN493460
ACC007596,CID008858,ICICI Bank,788165227014,SBIN459799
ACC007597,CID008859,Canara Bank,839339544883,SBIN832443
ACC007598,CID008860,SBI,810985480521,SBIN954058
ACC007599,CID008861,ICICI Bank,415314179041,SBIN488889
ACC007600,CID008862,Bank of Baroda,816465362375,SBIN235866
ACC007601,CID008863,HDFC Bank,905167813747,SBIN784792
ACC007602,CID008864,SBI,966376373335,SBIN522702
ACC007603,CID008866,Canara Bank,862194579532,SBIN846359
ACC007604,CID008867,Bank of Baroda,801795697855,SBIN938985
ACC007605,CID008868,ICICI Bank,579383730509,SBIN208733
ACC007606,CID008869,Canara Bank,316291744126,SBIN700430
ACC007607,CID008870,Axis Bank,631170992150,SBIN286515
ACC007608,CID008871,Union Bank,836564335051,SBIN609602
ACC007609,CID008872,SBI,514974282748,SBIN725650
ACC007610,CID008873,Union Bank,674662408168,SBIN193560
ACC007611,CID008874,Axis Bank,452276133115,SBIN799442
ACC007612,CID008875,HDFC Bank,348881677858,SBIN647076
ACC007613,CID008877,Axis Bank,421790600620,SBIN706492
ACC007614,CID008878,Union Bank,145090931665,SBIN721532
ACC007615,CID008879,HDFC Bank,496821329518,SBIN780643
ACC007616,CID008880,HDFC Bank,832242127064,SBIN460080
ACC007617,CID008881,Union Bank,279165180197,SBIN896526
ACC007618,CID008883,SBI,430327134944,SBIN212958
ACC007619,CID008885,HDFC Bank,138468512327,SBIN365065
ACC007620,CID008887,HDFC Bank,879471489437,SBIN841176
