search_id,entity_type,entity_value,case_id
SRCH022293,Case,CASE007376,CASE003970
SRCH022294,Vehicle,KA79AB8410,CASE007163
SRCH022295,Citizen,CID000451,CASE009694
SRCH022296,Case,CASE007052,CASE006991
SRCH022297,Vehicle,KA30AB6501,CASE002174
SRCH022298,Vehicle,KA09AB7742,CASE008784
SRCH022299,Bank,501812517888,CASE007402
SRCH022300,Bank,383566571901,CASE000237
SRCH022301,Case,CASE008584,CASE000250
SRCH022302,Citizen,CID006961,CASE004252
SRCH022303,Vehicle,KA37AB9350,CASE000121
SRCH022304,Vehicle,KA30AB9860,CASE008497
SRCH022305,Vehicle,KA67AB2018,CASE006471
SRCH022306,Officer,OFF00230,CASE009576
SRCH022307,Phone,9243961887,CASE000847
SRCH022308,Case,CASE000252,CASE008148
SRCH022309,Case,CASE006134,CASE007369
SRCH022310,Citizen,CID003876,CASE004739
SRCH022311,Citizen,CID000501,CASE005986
SRCH022312,Phone,9925481979,CASE002446
SRCH022313,Bank,207937125432,CASE005494
SRCH022314,Citizen,CID000785,CASE009860
SRCH022315,Vehicle,KA45AB8004,CASE006888
SRCH022316,Citizen,CID007738,CASE000426
SRCH022317,Citizen,CID007649,CASE003388
SRCH022318,Phone,9176436206,CASE008338
SRCH022319,Citizen,CID009765,CASE004345
SRCH022320,Officer,OFF00334,CASE009824
SRCH022321,Bank,186382150370,CASE002123
SRCH022322,Case,CASE006147,CASE009936
SRCH022323,Citizen,CID006534,CASE003260
SRCH022324,Vehicle,KA38AB6045,CASE005276
SRCH022325,Case,CASE001207,CASE009218
SRCH022326,Case,CASE006280,CASE008838
SRCH022327,Case,CASE002798,CASE009696
SRCH022328,Citizen,CID000809,CASE002957
SRCH022329,Bank,354079207126,CASE006640
SRCH022330,Bank,687743091833,CASE006456
SRCH022331,Citizen,CID004707,CASE005763
SRCH022332,Bank,780486645459,CASE008535
SRCH022333,Officer,OFF00214,CASE001384
SRCH022334,Case,CASE004279,CASE002229
SRCH022335,Case,CASE008818,CASE005152
SRCH022336,Phone,9592458940,CASE007197
SRCH022337,Vehicle,KA60AB8994,CASE008297
SRCH022338,Officer,OFF00241,CASE008919
SRCH022339,Bank,537178676413,CASE001777
SRCH022340,Bank,639704716709,CASE007027
SRCH022341,Case,CASE002723,CASE009520
SRCH022342,Phone,9230504267,CASE007039
SRCH022343,Bank,229534788955,CASE004814
SRCH022344,Citizen,CID002690,CASE001296
SRCH022345,Phone,9263419162,CASE005047
SRCH022346,Bank,769136504561,CASE003632
SRCH022347,Phone,9572191441,CASE003135
SRCH022348,Citizen,CID000076,CASE009148
SRCH022349,Case,CASE000435,CASE002670
SRCH022350,Citizen,CID005028,CASE009459
SRCH022351,Vehicle,KA85AB4199,CASE003571
SRCH022352,Vehicle,KA02AB6363,CASE008340
SRCH022353,Phone,9567453769,CASE003448
SRCH022354,Bank,248173831902,CASE009960
SRCH022355,Vehicle,KA61AB4106,CASE004333
SRCH022356,Vehicle,KA59AB4702,CASE000693
SRCH022357,Citizen,CID002726,CASE006666
SRCH022358,Case,CASE002806,CASE001427
SRCH022359,Bank,445919184032,CASE006902
SRCH022360,Case,CASE000179,CASE000963
SRCH022361,Citizen,CID006305,CASE009655
SRCH022362,Phone,9569599151,CASE006428
SRCH022363,Vehicle,KA38AB5154,CASE005062
SRCH022364,Officer,OFF00445,CASE004843
SRCH022365,Officer,OFF00011,CASE007253
SRCH022366,Case,CASE002474,CASE004795
SRCH022367,Phone,9763816956,CASE006293
SRCH022368,Vehicle,KA11AB7498,CASE004148
SRCH022369,Phone,9002278612,CASE008181
SRCH022370,Bank,582843039975,CASE001613
SRCH022371,Vehicle,KA25AB4953,CASE003779
SRCH022372,Phone,9625272179,CASE005421
SRCH022373,Vehicle,KA03AB1869,CASE007011
SRCH022374,Case,CASE000314,CASE002696
SRCH022375,Citizen,CID006569,CASE008514
SRCH022376,Officer,OFF00291,CASE004167
SRCH022377,Vehicle,KA39AB4596,CASE004926
SRCH022378,Case,CASE000857,CASE004367
SRCH022379,Officer,OFF00341,CASE007484
SRCH022380,Case,CASE008910,CASE003003
SRCH022381,Vehicle,KA70AB7216,CASE003566
SRCH022382,Bank,738662494130,CASE005678
SRCH022383,Officer,OFF00231,CASE005476
SRCH022384,Bank,151754046706,CASE005968
SRCH022385,Officer,OFF00072,CASE006073
SRCH022386,Bank,331393271214,CASE008099
SRCH022387,Case,CASE003823,CASE008459
SRCH022388,Officer,OFF00232,CASE007193
SRCH022389,Vehicle,KA10AB6644,CASE000868
SRCH022390,Case,CASE000409,CASE002587
SRCH022391,Vehicle,KA67AB6399,CASE004677
SRCH022392,Phone,9846299563,CASE004818
SRCH022393,Vehicle,KA27AB3068,CASE004793
SRCH022394,Citizen,CID001359,CASE004985
SRCH022395,Citizen,CID000003,CASE007441
SRCH022396,Officer,OFF00426,CASE001999
SRCH022397,Bank,454782945248,CASE008834
SRCH022398,Citizen,CID003887,CASE000540
SRCH022399,Case,CASE007050,CASE000083
SRCH022400,Bank,504587215245,CASE008187
SRCH022401,Phone,9641543083,CASE005901
SRCH022402,Citizen,CID007430,CASE008762
SRCH022403,Phone,9472599032,CASE009045
SRCH022404,Officer,OFF00057,CASE001937
SRCH022405,Vehicle,KA22AB3284,CASE003406
SRCH022406,Bank,572103061808,CASE000983
SRCH022407,Vehicle,KA47AB5339,CASE007366
SRCH022408,Case,CASE006218,CASE000941
SRCH022409,Officer,OFF00172,CASE001848
SRCH022410,Bank,350443944166,CASE009168
SRCH022411,Vehicle,KA21AB8871,CASE001071
SRCH022412,Vehicle,KA83AB4476,CASE002629
SRCH022413,Officer,OFF00189,CASE005003
SRCH022414,Officer,OFF00293,CASE000647
SRCH022415,Phone,9895401875,CASE009125
SRCH022416,Phone,9453902456,CASE005174
SRCH022417,Bank,776181391537,CASE006662
SRCH022418,Citizen,CID003972,CASE001634
SRCH022419,Case,CASE000733,CASE000429
SRCH022420,Vehicle,KA06AB1714,CASE005640
SRCH022421,Vehicle,KA16AB5533,CASE006884
SRCH022422,Case,CASE006379,CASE007279
SRCH022423,Bank,856390246345,CASE006549
SRCH022424,Bank,612403770662,CASE007892
SRCH022425,Bank,948575772354,CASE007157
SRCH022426,Officer,OFF00344,CASE003224
SRCH022427,Bank,167304979021,CASE004411
SRCH022428,Citizen,CID005084,CASE001142
SRCH022429,Officer,OFF00129,CASE004175
SRCH022430,Citizen,CID000385,CASE007827
SRCH022431,Bank,439222702483,CASE004215
SRCH022432,Bank,308062934091,CASE000662
SRCH022433,Officer,OFF00268,CASE005907
SRCH022434,Citizen,CID009045,CASE001320
SRCH022435,Citizen,CID002334,CASE001615
SRCH022436,Officer,OFF00282,CASE002681
SRCH022437,Citizen,CID004746,CASE005800
SRCH022438,Citizen,CID003984,CASE003002
SRCH022439,Bank,841813003510,CASE003372
SRCH022440,Officer,OFF00283,CASE007068
SRCH022441,Case,CASE009171,CASE009963
SRCH022442,Vehicle,KA38AB7631,CASE009156
SRCH022443,Phone,9103039461,CASE007027
SRCH022444,Officer,OFF00498,CASE007475
SRCH022445,Phone,9026188360,CASE001320
SRCH022446,Phone,9756139173,CASE003267
SRCH022447,Citizen,CID002202,CASE004041
SRCH022448,Case,CASE009422,CASE005211
SRCH022449,Bank,875289249607,CASE000313
SRCH022450,Case,CASE005530,CASE008718
SRCH022451,Case,CASE006583,CASE003107
SRCH022452,Vehicle,KA85AB1982,CASE000345
SRCH022453,Officer,OFF00075,CASE005974
SRCH022454,Bank,473976774571,CASE006627
SRCH022455,Bank,298694007994,CASE009207
SRCH022456,Officer,OFF00177,CASE004557
SRCH022457,Citizen,CID008692,CASE003500
SRCH022458,Phone,9671211485,CASE003613
SRCH022459,Phone,9437908437,CASE005050
SRCH022460,Officer,OFF00194,CASE004200
SRCH022461,Case,CASE008256,CASE007433
SRCH022462,Phone,9105914456,CASE009984
SRCH022463,Citizen,CID009012,CASE000341
SRCH022464,Officer,OFF00295,CASE004344
SRCH022465,Case,CASE001345,CASE009249
SRCH022466,Officer,OFF00099,CASE007377
SRCH022467,Citizen,CID002899,CASE009492
SRCH022468,Bank,607978940940,CASE001352
SRCH022469,Bank,632384358179,CASE007726
SRCH022470,Phone,9378068458,CASE001702
SRCH022471,Citizen,CID006408,CASE001343
SRCH022472,Officer,OFF00244,CASE003629
SRCH022473,Officer,OFF00234,CASE004588
SRCH022474,Officer,OFF00080,CASE002412
SRCH022475,Bank,346949833416,CASE003209
SRCH022476,Case,CASE002443,CASE003922
SRCH022477,Phone,9669681035,CASE005473
SRCH022478,Vehicle,KA03AB3275,CASE006175
SRCH022479,Officer,OFF00332,CASE003690
SRCH022480,Vehicle,KA85AB3941,CASE009240
SRCH022481,Phone,9895594632,CASE001020
SRCH022482,Phone,9485489499,CASE000275
SRCH022483,Case,CASE005946,CASE006807
SRCH022484,Case,CASE007572,CASE000821
SRCH022485,Officer,OFF00092,CASE003781
SRCH022486,Citizen,CID004272,CASE004779
SRCH022487,Officer,OFF00064,CASE003863
SRCH022488,Officer,OFF00361,CASE007062
SRCH022489,Bank,784331423688,CASE006163
SRCH022490,Citizen,CID004039,CASE001773
SRCH022491,Officer,OFF00064,CASE001967
SRCH022492,Bank,859171451697,CASE004419
SRCH022493,Officer,OFF00151,CASE006994
SRCH022494,Phone,9105730366,CASE006962
SRCH022495,Citizen,CID005164,CASE009015
SRCH022496,Phone,9308549637,CASE001859
SRCH022497,Case,CASE006404,CASE000729
SRCH022498,Citizen,CID005346,CASE006925
SRCH022499,Case,CASE007018,CASE008606
SRCH022500,Bank,509750241001,CASE003020
SRCH022501,Officer,OFF00293,CASE007574
SRCH022502,Vehicle,KA89AB3335,CASE008332
SRCH022503,Phone,9053511139,CASE000310
SRCH022504,Officer,OFF00138,CASE007433
SRCH022505,Bank,228913645051,CASE009311
SRCH022506,Phone,9317361637,CASE009513
SRCH022507,Officer,OFF00195,CASE006115
SRCH022508,Citizen,CID003586,CASE006381
SRCH022509,Bank,105331751674,CASE003148
SRCH022510,Case,CASE002508,CASE007293
SRCH022511,Citizen,CID008787,CASE002804
SRCH022512,Case,CASE002491,CASE002402
SRCH022513,Vehicle,KA16AB6618,CASE004259
SRCH022514,Citizen,CID007752,CASE006685
SRCH022515,Officer,OFF00081,CASE000720
SRCH022516,Vehicle,KA09AB9369,CASE002555
SRCH022517,Officer,OFF00477,CASE005397
SRCH022518,Phone,9656502772,CASE007649
SRCH022519,Vehicle,KA89AB4226,CASE007753
SRCH022520,Citizen,CID003117,CASE002039
SRCH022521,Case,CASE006753,CASE002462
SRCH022522,Citizen,CID008691,CASE007522
SRCH022523,Officer,OFF00197,CASE008395
SRCH022524,Citizen,CID004503,CASE008558
SRCH022525,Bank,903951778310,CASE006005
SRCH022526,Officer,OFF00322,CASE008748
SRCH022527,Case,CASE008461,CASE002922
SRCH022528,Case,CASE008891,CASE004548
SRCH022529,Case,CASE002345,CASE000441
SRCH022530,Phone,9692258356,CASE000795
SRCH022531,Case,CASE005181,CASE004276
SRCH022532,Bank,848958786606,CASE003092
SRCH022533,Vehicle,KA81AB2858,CASE000897
SRCH022534,Citizen,CID009185,CASE008843
SRCH022535,Bank,382457426648,CASE000164
SRCH022536,Citizen,CID000550,CASE007130
SRCH022537,Citizen,CID006742,CASE003361
SRCH022538,Vehicle,KA41AB7057,CASE001265
SRCH022539,Citizen,CID009878,CASE009640
SRCH022540,Officer,OFF00389,CASE008912
SRCH022541,Officer,OFF00485,CASE007077
SRCH022542,Bank,551615969193,CASE005422
SRCH022543,Bank,923174387802,CASE001892
SRCH022544,Officer,OFF00394,CASE005598
SRCH022545,Case,CASE001582,CASE004684
SRCH022546,Vehicle,KA94AB8975,CASE002214
SRCH022547,Case,CASE001898,CASE009068
SRCH022548,Citizen,CID008444,CASE001518
SRCH022549,Citizen,CID001952,CASE009585
SRCH022550,Bank,442384958671,CASE001733
SRCH022551,Phone,9707545653,CASE000538
SRCH022552,Citizen,CID000514,CASE005317
SRCH022553,Case,CASE007220,CASE004461
SRCH022554,Bank,431583942353,CASE008349
SRCH022555,Phone,9064207704,CASE003187
SRCH022556,Citizen,CID003829,CASE002247
SRCH022557,Case,CASE006507,CASE008055
SRCH022558,Bank,403016621029,CASE008767
SRCH022559,Citizen,CID006444,CASE008877
SRCH022560,Vehicle,KA76AB8735,CASE000746
SRCH022561,Case,CASE004013,CASE003069
SRCH022562,Bank,953740948411,CASE009704
SRCH022563,Case,CASE004225,CASE004048
SRCH022564,Officer,OFF00283,CASE001151
SRCH022565,Bank,704469632065,CASE008803
SRCH022566,Case,CASE007626,CASE000088
SRCH022567,Officer,OFF00252,CASE002783
SRCH022568,Bank,257323764608,CASE007543
SRCH022569,Vehicle,KA66AB9338,CASE006491
SRCH022570,Vehicle,KA58AB4217,CASE004441
SRCH022571,Case,CASE000342,CASE002173
SRCH022572,Officer,OFF00289,CASE008769
SRCH022573,Phone,9331271450,CASE009353
SRCH022574,Bank,255864398948,CASE006817
SRCH022575,Citizen,CID002701,CASE004061
SRCH022576,Phone,9070822822,CASE002640
SRCH022577,Vehicle,KA87AB8386,CASE006416
SRCH022578,Case,CASE004534,CASE000765
SRCH022579,Citizen,CID004344,CASE001166
SRCH022580,Vehicle,KA25AB4795,CASE008201
SRCH022581,Vehicle,KA82AB1780,CASE009315
SRCH022582,Bank,968283762683,CASE008478
SRCH022583,Vehicle,KA90AB5442,CASE001116
SRCH022584,Officer,OFF00114,CASE006879
SRCH022585,Citizen,CID002067,CASE006539
SRCH022586,Case,CASE005198,CASE002138
SRCH022587,Citizen,CID002693,CASE004935
SRCH022588,Vehicle,KA28AB2172,CASE002795
SRCH022589,Case,CASE008688,CASE002042
SRCH022590,Vehicle,KA27AB4647,CASE007484
SRCH022591,Officer,OFF00101,CASE008664
SRCH022592,Phone,9895579931,CASE006843
SRCH022593,Officer,OFF00430,CASE006808
SRCH022594,Case,CASE004810,CASE000125
SRCH022595,Bank,804827157938,CASE006228
SRCH022596,Citizen,CID007374,CASE005676
SRCH022597,Officer,OFF00178,CASE004121
SRCH022598,Bank,860472555663,CASE008681
SRCH022599,Phone,9711206201,CASE001304
SRCH022600,Case,CASE006945,CASE007092
SRCH022601,Citizen,CID006347,CASE006624
SRCH022602,Citizen,CID001707,CASE009281
SRCH022603,Case,CASE007353,CASE004508
SRCH022604,Officer,OFF00391,CASE008585
SRCH022605,Vehicle,KA52AB2980,CASE002907
SRCH022606,Phone,9443219728,CASE001256
SRCH022607,Case,CASE003226,CASE000112
SRCH022608,Officer,OFF00498,CASE003331
SRCH022609,Bank,684922160108,CASE009582
SRCH022610,Citizen,CID001439,CASE001627
SRCH022611,Citizen,CID001355,CASE000302
SRCH022612,Bank,873761387994,CASE002050
SRCH022613,Officer,OFF00465,CASE002323
SRCH022614,Officer,OFF00493,CASE009928
SRCH022615,Case,CASE001802,CASE002308
SRCH022616,Citizen,CID007448,CASE006066
SRCH022617,Citizen,CID006388,CASE005901
SRCH022618,Citizen,CID001323,CASE003415
SRCH022619,Officer,OFF00456,CASE002611
SRCH022620,Bank,257036395605,CASE007594
SRCH022621,Citizen,CID005659,CASE009580
SRCH022622,Vehicle,KA31AB7774,CASE004675
SRCH022623,Vehicle,KA59AB5897,CASE005336
SRCH022624,Officer,OFF00242,CASE007193
SRCH022625,Phone,9098440946,CASE006874
SRCH022626,Officer,OFF00411,CASE008142
SRCH022627,Vehicle,KA49AB4093,CASE007181
SRCH022628,Officer,OFF00229,CASE008530
SRCH022629,Citizen,CID002078,CASE007691
SRCH022630,Bank,458821465027,CASE001090
SRCH022631,Phone,9943979573,CASE009309
SRCH022632,Bank,224844903552,CASE003246
SRCH022633,Citizen,CID009457,CASE004157
SRCH022634,Officer,OFF00086,CASE008722
SRCH022635,Citizen,CID003002,CASE000465
SRCH022636,Bank,616481744479,CASE010000
SRCH022637,Citizen,CID008567,CASE009092
SRCH022638,Phone,9473804639,CASE000058
SRCH022639,Officer,OFF00154,CASE003189
SRCH022640,Phone,9398484301,CASE001194
SRCH022641,Officer,OFF00136,CASE009883
SRCH022642,Vehicle,KA89AB8410,CASE006769
SRCH022643,Citizen,CID009448,CASE006662
SRCH022644,Bank,900179033849,CASE002896
SRCH022645,Vehicle,KA47AB3287,CASE005279
SRCH022646,Phone,9334298250,CASE002217
SRCH022647,Vehicle,KA43AB3456,CASE008690
SRCH022648,Officer,OFF00035,CASE005346
SRCH022649,Phone,9717795289,CASE003768
SRCH022650,Citizen,CID006792,CASE005190
SRCH022651,Citizen,CID005449,CASE009403
SRCH022652,Case,CASE004425,CASE007634
SRCH022653,Citizen,CID009948,CASE007055
SRCH022654,Phone,9964774468,CASE005929
SRCH022655,Citizen,CID003249,CASE004491
SRCH022656,Officer,OFF00423,CASE007694
SRCH022657,Vehicle,KA40AB2980,CASE002190
SRCH022658,Vehicle,KA54AB5767,CASE008330
SRCH022659,Officer,OFF00082,CASE006596
SRCH022660,Citizen,CID001643,CASE005548
SRCH022661,Bank,578657354870,CASE001210
SRCH022662,Phone,9004797876,CASE005232
SRCH022663,Vehicle,KA74AB2247,CASE008899
SRCH022664,Phone,9151937395,CASE003908
SRCH022665,Vehicle,KA53AB2205,CASE004330
SRCH022666,Vehicle,KA25AB1757,CASE008087
SRCH022667,Phone,9574623658,CASE005353
SRCH022668,Case,CASE000045,CASE001067
SRCH022669,Bank,891163444235,CASE006144
SRCH022670,Officer,OFF00094,CASE004689
SRCH022671,Citizen,CID002025,CASE004137
SRCH022672,Citizen,CID002078,CASE004471
SRCH022673,Officer,OFF00238,CASE004712
SRCH022674,Vehicle,KA63AB1715,CASE004515
SRCH022675,Bank,387938290002,CASE004187
SRCH022676,Bank,510909830822,CASE004999
SRCH022677,Bank,419294997880,CASE001061
SRCH022678,Bank,852210824110,CASE008919
SRCH022679,Bank,245589774886,CASE008845
SRCH022680,Vehicle,KA34AB4870,CASE001194
SRCH022681,Case,CASE006181,CASE007800
SRCH022682,Officer,OFF00094,CASE007750
SRCH022683,Case,CASE006189,CASE003468
SRCH022684,Officer,OFF00468,CASE006635
SRCH022685,Case,CASE003001,CASE009428
SRCH022686,Officer,OFF00021,CASE003099
SRCH022687,Officer,OFF00493,CASE005756
SRCH022688,Case,CASE005420,CASE002771
SRCH022689,Vehicle,KA98AB1639,CASE001674
SRCH022690,Officer,OFF00048,CASE002783
SRCH022691,Vehicle,KA95AB4789,CASE004090
SRCH022692,Citizen,CID009155,CASE002628
SRCH022693,Citizen,CID004078,CASE003517
SRCH022694,Vehicle,KA11AB4728,CASE002665
SRCH022695,Officer,OFF00222,CASE005086
SRCH022696,Citizen,CID007823,CASE005304
SRCH022697,Phone,9980241991,CASE002590
SRCH022698,Phone,9659227148,CASE005252
SRCH022699,Officer,OFF00352,CASE003723
SRCH022700,Bank,830224254950,CASE004190
SRCH022701,Bank,514431332430,CASE000078
SRCH022702,Citizen,CID009194,CASE002691
SRCH022703,Case,CASE007912,CASE005716
SRCH022704,Officer,OFF00342,CASE008629
SRCH022705,Bank,309004662916,CASE007298
SRCH022706,Citizen,CID002761,CASE005708
SRCH022707,Officer,OFF00074,CASE001525
SRCH022708,Officer,OFF00090,CASE000984
SRCH022709,Bank,371578066069,CASE003920
SRCH022710,Bank,969430094166,CASE000594
SRCH022711,Vehicle,KA88AB1042,CASE004660
SRCH022712,Vehicle,KA55AB1780,CASE008470
SRCH022713,Case,CASE007116,CASE009089
SRCH022714,Case,CASE009311,CASE001927
SRCH022715,Vehicle,KA77AB2858,CASE000484
SRCH022716,Citizen,CID007257,CASE004382
SRCH022717,Citizen,CID004123,CASE009977
SRCH022718,Officer,OFF00080,CASE008316
SRCH022719,Officer,OFF00210,CASE009511
SRCH022720,Case,CASE001466,CASE002935
SRCH022721,Bank,530026441719,CASE006408
SRCH022722,Case,CASE006206,CASE005617
SRCH022723,Vehicle,KA73AB1583,CASE005048
SRCH022724,Citizen,CID004695,CASE009354
SRCH022725,Officer,OFF00099,CASE000468
SRCH022726,Bank,263096702008,CASE006567
SRCH022727,Officer,OFF00230,CASE009688
SRCH022728,Vehicle,KA01AB1144,CASE001906
SRCH022729,Case,CASE007564,CASE004569
SRCH022730,Phone,9567367558,CASE005756
SRCH022731,Citizen,CID005291,CASE005695
SRCH022732,Vehicle,KA03AB8249,CASE003196
SRCH022733,Case,CASE009984,CASE009498
SRCH022734,Officer,OFF00381,CASE006177
SRCH022735,Bank,760196999100,CASE009099
SRCH022736,Officer,OFF00423,CASE007772
SRCH022737,Bank,192745734549,CASE006199
SRCH022738,Citizen,CID000449,CASE001425
SRCH022739,Phone,9963330331,CASE007479
SRCH022740,Case,CASE003038,CASE008992
SRCH022741,Citizen,CID005754,CASE006550
SRCH022742,Vehicle,KA39AB2282,CASE001692
SRCH022743,Vehicle,KA08AB3936,CASE008748
SRCH022744,Case,CASE009551,CASE000630
SRCH022745,Bank,667750152495,CASE001004
SRCH022746,Case,CASE007365,CASE006606
SRCH022747,Vehicle,KA29AB6183,CASE008992
SRCH022748,Case,CASE002024,CASE008561
SRCH022749,Phone,9243549992,CASE004464
SRCH022750,Phone,9251974046,CASE006764
SRCH022751,Officer,OFF00246,CASE004806
SRCH022752,Phone,9349867830,CASE006668
SRCH022753,Bank,601333862811,CASE009866
SRCH022754,Officer,OFF00498,CASE008040
SRCH022755,Vehicle,KA42AB1839,CASE002560
SRCH022756,Citizen,CID008237,CASE003134
SRCH022757,Vehicle,KA72AB1818,CASE009953
SRCH022758,Vehicle,KA43AB4116,CASE000814
SRCH022759,Case,CASE007807,CASE008132
SRCH022760,Case,CASE009134,CASE007813
SRCH022761,Vehicle,KA28AB5136,CASE004508
SRCH022762,Citizen,CID000181,CASE005333
SRCH022763,Vehicle,KA70AB1247,CASE005932
SRCH022764,Citizen,CID007150,CASE005998
SRCH022765,Officer,OFF00249,CASE006451
SRCH022766,Phone,9410258898,CASE001022
SRCH022767,Case,CASE004360,CASE007464
SRCH022768,Officer,OFF00149,CASE003301
SRCH022769,Bank,560944268181,CASE002663
SRCH022770,Bank,655139588874,CASE009182
SRCH022771,Officer,OFF00491,CASE004563
SRCH022772,Bank,282509813094,CASE007061
SRCH022773,Citizen,CID000734,CASE008702
SRCH022774,Bank,497924864203,CASE005419
SRCH022775,Case,CASE003576,CASE008983
SRCH022776,Vehicle,KA03AB2081,CASE004462
SRCH022777,Case,CASE007232,CASE009264
SRCH022778,Officer,OFF00315,CASE004018
SRCH022779,Phone,9922938030,CASE006973
SRCH022780,Phone,9720586057,CASE009614
SRCH022781,Bank,670988219289,CASE007599
SRCH022782,Case,CASE004689,CASE001395
SRCH022783,Case,CASE002988,CASE005066
SRCH022784,Citizen,CID000814,CASE000789
SRCH022785,Bank,463330351934,CASE003102
SRCH022786,Phone,9035484792,CASE004052
SRCH022787,Vehicle,KA26AB5949,CASE002139
SRCH022788,Citizen,CID009662,CASE006465
SRCH022789,Case,CASE004595,CASE009658
SRCH022790,Citizen,CID005398,CASE004870
SRCH022791,Vehicle,KA49AB8539,CASE005301
SRCH022792,Bank,256593918981,CASE007716
SRCH022793,Officer,OFF00299,CASE003672
SRCH022794,Case,CASE008480,CASE004543
SRCH022795,Vehicle,KA12AB9675,CASE003575
SRCH022796,Phone,9296307076,CASE006493
SRCH022797,Phone,9659354983,CASE000950
SRCH022798,Bank,748137256547,CASE005007
SRCH022799,Citizen,CID006485,CASE006169
SRCH022800,Bank,438071383518,CASE000833
SRCH022801,Officer,OFF00026,CASE007883
SRCH022802,Vehicle,KA01AB2769,CASE007493
SRCH022803,Phone,9935918396,CASE009593
SRCH022804,Case,CASE002060,CASE009210
SRCH022805,Bank,753331463739,CASE005214
SRCH022806,Case,CASE007491,CASE005272
SRCH022807,Vehicle,KA01AB2288,CASE002274
SRCH022808,Citizen,CID004204,CASE007916
SRCH022809,Case,CASE009438,CASE001399
SRCH022810,Bank,307086989786,CASE007985
SRCH022811,Officer,OFF00055,CASE006661
SRCH022812,Vehicle,KA41AB1949,CASE004076
SRCH022813,Officer,OFF00200,CASE007289
SRCH022814,Vehicle,KA60AB1253,CASE005768
SRCH022815,Case,CASE005820,CASE004049
SRCH022816,Bank,836943163671,CASE005683
SRCH022817,Phone,9962297913,CASE009813
SRCH022818,Vehicle,KA32AB1405,CASE002046
SRCH022819,Bank,607027383570,CASE006272
SRCH022820,Bank,144866537202,CASE006257
SRCH022821,Officer,OFF00094,CASE002256
SRCH022822,Citizen,CID007772,CASE008633
SRCH022823,Case,CASE006679,CASE002213
SRCH022824,Officer,OFF00338,CASE001574
SRCH022825,Officer,OFF00063,CASE008642
SRCH022826,Officer,OFF00122,CASE001754
SRCH022827,Case,CASE007654,CASE007894
SRCH022828,Case,CASE006545,CASE003297
SRCH022829,Bank,405091658772,CASE002805
SRCH022830,Case,CASE002399,CASE007168
SRCH022831,Bank,468561573934,CASE006705
SRCH022832,Officer,OFF00387,CASE009642
SRCH022833,Phone,9797402998,CASE003185
SRCH022834,Citizen,CID008995,CASE001775
SRCH022835,Phone,9475449488,CASE005789
SRCH022836,Case,CASE000686,CASE007258
SRCH022837,Officer,OFF00393,CASE000827
SRCH022838,Vehicle,KA15AB2664,CASE003018
SRCH022839,Phone,9550874600,CASE002739
SRCH022840,Officer,OFF00191,CASE009356
SRCH022841,Citizen,CID001122,CASE008813
SRCH022842,Officer,OFF00085,CASE008476
SRCH022843,Case,CASE005437,CASE007138
SRCH022844,Phone,9895211918,CASE000126
SRCH022845,Citizen,CID003722,CASE002899
SRCH022846,Citizen,CID001395,CASE002253
SRCH022847,Phone,9247935491,CASE001965
SRCH022848,Bank,993967391719,CASE005549
SRCH022849,Case,CASE000962,CASE002276
SRCH022850,Case,CASE003130,CASE007011
SRCH022851,Bank,122671306723,CASE001047
SRCH022852,Case,CASE003553,CASE002348
SRCH022853,Vehicle,KA93AB5192,CASE006960
SRCH022854,Bank,775993272028,CASE008025
SRCH022855,Bank,268129068849,CASE004562
SRCH022856,Citizen,CID007043,CASE007076
SRCH022857,Citizen,CID002836,CASE009284
SRCH022858,Case,CASE002821,CASE002962
SRCH022859,Vehicle,KA48AB9476,CASE007135
SRCH022860,Officer,OFF00375,CASE005223
SRCH022861,Phone,9640070184,CASE009223
SRCH022862,Bank,350231773215,CASE006815
SRCH022863,Bank,545109164280,CASE009340
SRCH022864,Bank,551519945780,CASE004710
SRCH022865,Vehicle,KA59AB2469,CASE000923
SRCH022866,Phone,9560320133,CASE008475
SRCH022867,Phone,9630230968,CASE003592
SRCH022868,Officer,OFF00492,CASE002146
SRCH022869,Case,CASE007788,CASE007154
SRCH022870,Bank,103586674107,CASE007522
SRCH022871,Phone,9204140754,CASE005271
SRCH022872,Phone,9129125508,CASE004991
SRCH022873,Citizen,CID006243,CASE007832
SRCH022874,Citizen,CID008534,CASE006179
SRCH022875,Vehicle,KA28AB1594,CASE003447
SRCH022876,Officer,OFF00451,CASE007904
SRCH022877,Citizen,CID008687,CASE002254
SRCH022878,Phone,9759189251,CASE007180
SRCH022879,Citizen,CID005397,CASE008765
SRCH022880,Citizen,CID003467,CASE004346
SRCH022881,Vehicle,KA06AB6419,CASE001836
SRCH022882,Bank,195052948398,CASE009708
SRCH022883,Officer,OFF00249,CASE000554
SRCH022884,Phone,9082956319,CASE009814
SRCH022885,Phone,9959448984,CASE004927
SRCH022886,Bank,647683348304,CASE002643
SRCH022887,Case,CASE002923,CASE004276
SRCH022888,Case,CASE005205,CASE001318
SRCH022889,Citizen,CID007799,CASE002361
SRCH022890,Bank,288359641618,CASE003827
SRCH022891,Citizen,CID002121,CASE005852
SRCH022892,Case,CASE003831,CASE004758
SRCH022893,Case,CASE005873,CASE009544
SRCH022894,Phone,9108275916,CASE000151
SRCH022895,Citizen,CID001489,CASE007664
SRCH022896,Vehicle,KA50AB2196,CASE007071
