search_id,entity_type,entity_value,case_id
SRCH037727,Vehicle,KA85AB6821,CASE003248
SRCH037728,Case,FIR2026001994,CASE001994
SRCH037729,Phone,9692117196,CASE006258
SRCH037730,Case,FIR2026003359,CASE003359
SRCH037731,Citizen,CID000189,CASE008531
SRCH037732,Bank,316610586414,CASE009057
SRCH037733,Case,CASE000526,CASE000526
SRCH037734,Bank,981943933457,CASE005790
SRCH037735,Case,FIR2026004425,CASE004425
SRCH037736,Case,CASE007704,CASE007704
SRCH037737,Citizen,CID005162,CASE007444
SRCH037738,Bank,244533851946,CASE005169
SRCH037739,Bank,588958272493,CASE005844
SRCH037740,Phone,9238272225,CASE006476
SRCH037741,Vehicle,KA40AB2513,CASE005846
SRCH037742,Citizen,CID000026,CASE006287
SRCH037743,Citizen,CID003099,CASE007697
SRCH037744,Phone,9029308469,CASE009752
SRCH037745,Case,FIR2026003465,CASE003465
SRCH037746,Case,CASE004042,CASE004042
SRCH037747,Case,FIR2026002482,CASE002482
SRCH037748,Citizen,CID001538,CASE007561
SRCH037749,Case,FIR2026008987,CASE008987
SRCH037750,Case,CASE009556,CASE009556
SRCH037751,Phone,9889659310,CASE004670
SRCH037752,Case,CASE009040,CASE009040
SRCH037753,Case,CASE007978,CASE007978
SRCH037754,Phone,9693916095,CASE000810
SRCH037755,Case,FIR2026005741,CASE005741
SRCH037756,Phone,9479306988,CASE008004
SRCH037757,Vehicle,KA25AB5044,CASE009900
SRCH037758,Case,CASE005307,CASE005307
SRCH037759,Case,FIR2026004186,CASE004186
SRCH037760,Phone,9184891736,CASE007162
SRCH037761,Vehicle,KA06AB9357,CASE002268
SRCH037762,Phone,9327214799,CASE008442
SRCH037763,Bank,773924686852,CASE000667
SRCH037764,Phone,9795450524,CASE001348
SRCH037765,Case,FIR2026004911,CASE004911
SRCH037766,Case,FIR2026004299,CASE004299
SRCH037767,Case,CASE003109,CASE003109
SRCH037768,Phone,9568430670,CASE003243
SRCH037769,Case,CASE001812,CASE001812
SRCH037770,Case,FIR2026002006,CASE002006
SRCH037771,Citizen,CID006929,CASE003991
SRCH037772,Vehicle,KA54AB9349,CASE002434
SRCH037773,Phone,9249878865,CASE008147
SRCH037774,Case,FIR2026000733,CASE000733
SRCH037775,Phone,9328428006,CASE007883
SRCH037776,Case,CASE002895,CASE002895
SRCH037777,Vehicle,KA98AB2855,CASE004570
SRCH037778,Case,FIR2026007182,CASE007182
SRCH037779,Case,FIR2026007391,CASE007391
SRCH037780,Case,CASE001041,CASE001041
SRCH037781,Bank,660612418271,CASE007332
SRCH037782,Citizen,CID002868,CASE008324
SRCH037783,Phone,9089965363,CASE004991
SRCH037784,Vehicle,KA37AB7266,CASE009238
SRCH037785,Phone,9376595305,CASE003532
SRCH037786,Case,FIR2026006993,CASE006993
SRCH037787,Citizen,CID003730,CASE001577
SRCH037788,Bank,736922668851,CASE003884
SRCH037789,Case,FIR2026000894,CASE000894
SRCH037790,Case,CASE000760,CASE000760
SRCH037791,Citizen,CID004225,CASE004008
SRCH037792,Case,FIR2026000481,CASE000481
SRCH037793,Case,FIR2026009957,CASE009957
SRCH037794,Case,CASE005857,CASE005857
SRCH037795,Phone,9479448178,CASE009505
SRCH037796,Case,FIR2026007707,CASE007707
SRCH037797,Vehicle,KA39AB8991,CASE009092
SRCH037798,Citizen,CID002656,CASE006101
SRCH037799,Case,FIR2026008486,CASE008486
SRCH037800,Phone,9850644477,CASE000198
SRCH037801,Citizen,CID005911,CASE005107
SRCH037802,Case,FIR2026008580,CASE008580
SRCH037803,Bank,422269450129,CASE007771
SRCH037804,Case,CASE001683,CASE001683
SRCH037805,Citizen,CID007931,CASE009489
SRCH037806,Vehicle,KA80AB8007,CASE009146
SRCH037807,Citizen,CID000987,CASE008631
SRCH037808,Case,CASE007666,CASE007666
SRCH037809,Case,CASE000567,CASE000567
SRCH037810,Bank,328263923253,CASE008937
SRCH037811,Phone,9481257293,CASE002588
SRCH037812,Case,FIR2026000490,CASE000490
SRCH037813,Citizen,CID008943,CASE003679
SRCH037814,Officer,OFF00130,CASE009784
SRCH037815,Phone,9824078546,CASE000285
SRCH037816,Vehicle,KA06AB3658,CASE003556
SRCH037817,Case,FIR2026004219,CASE004219
SRCH037818,Case,CASE002082,CASE002082
SRCH037819,Phone,9425216756,CASE007919
SRCH037820,Case,FIR2026008983,CASE008983
SRCH037821,Bank,155854342729,CASE005750
SRCH037822,Case,CASE009679,CASE009679
SRCH037823,Citizen,CID008840,CASE002956
SRCH037824,Phone,9927998059,CASE000284
SRCH037825,Case,FIR2026007544,CASE007544
SRCH037826,Citizen,CID005215,CASE006081
SRCH037827,Case,FIR2026004797,CASE004797
SRCH037828,Citizen,CID009926,CASE003330
SRCH037829,Citizen,CID006373,CASE006297
SRCH037830,Vehicle,KA25AB5650,CASE003059
SRCH037831,Case,FIR2026005225,CASE005225
SRCH037832,Phone,9237325701,CASE009010
SRCH037833,Citizen,CID005847,CASE006385
SRCH037834,Citizen,CID009174,CASE005214
SRCH037835,Vehicle,KA52AB4006,CASE003118
SRCH037836,Case,FIR2026006083,CASE006083
SRCH037837,Officer,OFF00433,CASE004208
SRCH037838,Bank,411836970855,CASE006635
SRCH037839,Case,FIR2026004600,CASE004600
SRCH037840,Vehicle,KA21AB3340,CASE004612
SRCH037841,Vehicle,KA69AB8373,CASE008004
SRCH037842,Phone,9688013134,CASE006952
SRCH037843,Citizen,CID000992,CASE000645
SRCH037844,Case,CASE006894,CASE006894
SRCH037845,Case,CASE006547,CASE006547
SRCH037846,Vehicle,KA48AB5549,CASE005721
SRCH037847,Case,FIR2026005820,CASE005820
SRCH037848,Vehicle,KA59AB5062,CASE002251
SRCH037849,Phone,9203966370,CASE002826
SRCH037850,Bank,195002693982,CASE000707
SRCH037851,Phone,9411797765,CASE000983
SRCH037852,Case,CASE002767,CASE002767
SRCH037853,Case,FIR2026004082,CASE004082
SRCH037854,Phone,9665593515,CASE003963
SRCH037855,Citizen,CID003516,CASE008851
SRCH037856,Phone,9784454724,CASE004099
SRCH037857,Vehicle,KA93AB1381,CASE004136
SRCH037858,Bank,233023836744,CASE006591
SRCH037859,Bank,979606932662,CASE008605
SRCH037860,Phone,9519959381,CASE001101
SRCH037861,Case,FIR2026005596,CASE005596
SRCH037862,Case,FIR2026002295,CASE002295
SRCH037863,Case,CASE003854,CASE003854
SRCH037864,Bank,473698369202,CASE004568
SRCH037865,Case,FIR2026006627,CASE006627
SRCH037866,Case,CASE006769,CASE006769
SRCH037867,Case,CASE002339,CASE002339
SRCH037868,Vehicle,KA52AB6064,CASE004603
SRCH037869,Case,CASE005107,CASE005107
SRCH037870,Case,FIR2026005736,CASE005736
SRCH037871,Phone,9145303435,CASE001571
SRCH037872,Phone,9744529307,CASE003912
SRCH037873,Case,FIR2026000268,CASE000268
SRCH037874,Vehicle,KA93AB3932,CASE000764
SRCH037875,Case,FIR2026005933,CASE005933
SRCH037876,Phone,9907090296,CASE008609
SRCH037877,Bank,304923682662,CASE003547
SRCH037878,Phone,9794216507,CASE001203
SRCH037879,Bank,714644553929,CASE007081
SRCH037880,Vehicle,KA71AB7121,CASE009217
SRCH037881,Phone,9770533782,CASE007070
SRCH037882,Bank,698820732995,CASE003263
SRCH037883,Case,CASE008318,CASE008318
SRCH037884,Citizen,CID003196,CASE001602
SRCH037885,Case,FIR2026002051,CASE002051
SRCH037886,Case,FIR2026006986,CASE006986
SRCH037887,Citizen,CID000665,CASE001739
SRCH037888,Phone,9368930630,CASE006116
SRCH037889,Vehicle,KA68AB2031,CASE004756
SRCH037890,Bank,314018514171,CASE000146
SRCH037891,Case,CASE009968,CASE009968
SRCH037892,Bank,685761135397,CASE003078
SRCH037893,Vehicle,KA04AB8190,CASE008967
SRCH037894,Case,FIR2026004687,CASE004687
SRCH037895,Case,CASE006566,CASE006566
SRCH037896,Bank,968496860723,CASE008725
SRCH037897,Bank,752848789746,CASE002164
SRCH037898,Case,FIR2026008009,CASE008009
SRCH037899,Case,FIR2026004675,CASE004675
SRCH037900,Case,FIR2026003278,CASE003278
SRCH037901,Phone,9501178653,CASE006536
SRCH037902,Case,CASE007050,CASE007050
SRCH037903,Case,FIR2026000784,CASE000784
SRCH037904,Bank,489374557821,CASE007595
SRCH037905,Case,CASE007553,CASE007553
SRCH037906,Case,FIR2026002827,CASE002827
SRCH037907,Vehicle,KA52AB3498,CASE005256
SRCH037908,Case,CASE005632,CASE005632
SRCH037909,Case,CASE006120,CASE006120
SRCH037910,Vehicle,KA50AB8423,CASE008211
SRCH037911,Citizen,CID008829,CASE002970
SRCH037912,Case,CASE006737,CASE006737
SRCH037913,Case,CASE002095,CASE002095
SRCH037914,Phone,9437637094,CASE009231
SRCH037915,Bank,832279583535,CASE007297
SRCH037916,Vehicle,KA52AB6317,CASE004967
SRCH037917,Case,CASE006639,CASE006639
SRCH037918,Case,CASE000573,CASE000573
SRCH037919,Case,CASE006927,CASE006927
SRCH037920,Vehicle,KA38AB6139,CASE005121
SRCH037921,Case,CASE000912,CASE000912
SRCH037922,Vehicle,KA32AB2934,CASE008607
SRCH037923,Case,CASE002714,CASE002714
SRCH037924,Citizen,CID007353,CASE003200
SRCH037925,Case,CASE004365,CASE004365
SRCH037926,Citizen,CID001487,CASE004043
SRCH037927,Case,CASE001297,CASE001297
SRCH037928,Phone,9227643119,CASE009138
SRCH037929,Phone,9213240136,CASE003716
SRCH037930,Phone,9829489182,CASE003739
SRCH037931,Vehicle,KA13AB8767,CASE007332
SRCH037932,Case,CASE009490,CASE009490
SRCH037933,Case,CASE004072,CASE004072
SRCH037934,Case,FIR2026005530,CASE005530
SRCH037935,Case,CASE004848,CASE004848
SRCH037936,Phone,9463864869,CASE003197
SRCH037937,Citizen,CID001478,CASE009846
SRCH037938,Case,FIR2026006453,CASE006453
SRCH037939,Case,CASE002659,CASE002659
SRCH037940,Vehicle,KA71AB3578,CASE006949
SRCH037941,Case,CASE008085,CASE008085
SRCH037942,Phone,9395115119,CASE006387
SRCH037943,Case,CASE009648,CASE009648
SRCH037944,Phone,9230231100,CASE009760
SRCH037945,Phone,9496482180,CASE002235
SRCH037946,Phone,9599058666,CASE008037
SRCH037947,Case,FIR2026000773,CASE000773
SRCH037948,Case,CASE000073,CASE000073
SRCH037949,Case,FIR2026004187,CASE004187
SRCH037950,Phone,9696514633,CASE007472
SRCH037951,Case,FIR2026001211,CASE001211
SRCH037952,Phone,9633830289,CASE006222
SRCH037953,Case,FIR2026009747,CASE009747
SRCH037954,Case,FIR2026005904,CASE005904
SRCH037955,Case,CASE002633,CASE002633
SRCH037956,Phone,9796955322,CASE005231
SRCH037957,Officer,OFF00087,CASE007906
SRCH037958,Case,FIR2026008970,CASE008970
SRCH037959,Bank,660288526098,CASE007465
SRCH037960,Vehicle,KA24AB7597,CASE002577
SRCH037961,Case,CASE003838,CASE003838
SRCH037962,Case,FIR2026001363,CASE001363
SRCH037963,Case,CASE007667,CASE007667
SRCH037964,Case,CASE003549,CASE003549
SRCH037965,Case,FIR2026005247,CASE005247
SRCH037966,Citizen,CID003533,CASE007740
SRCH037967,Case,FIR2026000402,CASE000402
SRCH037968,Phone,9037484924,CASE001573
SRCH037969,Phone,9466013723,CASE004780
SRCH037970,Case,CASE007045,CASE007045
SRCH037971,Phone,9226054969,CASE004066
SRCH037972,Bank,835449684448,CASE008039
SRCH037973,Vehicle,KA60AB7753,CASE001141
SRCH037974,Bank,335657166720,CASE003910
SRCH037975,Case,FIR2026004553,CASE004553
SRCH037976,Case,CASE005119,CASE005119
SRCH037977,Phone,9515230722,CASE006594
SRCH037978,Phone,9404210335,CASE005041
SRCH037979,Citizen,CID002764,CASE009977
SRCH037980,Vehicle,KA71AB3090,CASE001054
SRCH037981,Bank,281826546723,CASE009861
SRCH037982,Case,CASE009419,CASE009419
SRCH037983,Case,FIR2026007559,CASE007559
SRCH037984,Bank,924977765168,CASE002261
SRCH037985,Vehicle,KA31AB1645,CASE006309
SRCH037986,Case,FIR2026000877,CASE000877
SRCH037987,Citizen,CID009868,CASE002958
SRCH037988,Citizen,CID006342,CASE009969
SRCH037989,Case,CASE006660,CASE006660
SRCH037990,Case,CASE000534,CASE000534
SRCH037991,Citizen,CID008272,CASE004436
SRCH037992,Case,FIR2026004170,CASE004170
SRCH037993,Phone,9373001047,CASE005151
SRCH037994,Phone,9374139618,CASE005330
SRCH037995,Phone,9799761980,CASE000328
SRCH037996,Citizen,CID002152,CASE001454
SRCH037997,Vehicle,KA70AB1475,CASE004309
SRCH037998,Case,CASE009048,CASE009048
SRCH037999,Case,FIR2026005384,CASE005384
SRCH038000,Vehicle,KA96AB8641,CASE007377
SRCH038001,Phone,9465811887,CASE005058
SRCH038002,Phone,9268926918,CASE006359
SRCH038003,Case,FIR2026002159,CASE002159
SRCH038004,Case,CASE003732,CASE003732
SRCH038005,Vehicle,KA79AB3888,CASE003078
SRCH038006,Case,FIR2026004610,CASE004610
SRCH038007,Citizen,CID001410,CASE003434
SRCH038008,Citizen,CID002945,CASE000275
SRCH038009,Case,CASE003985,CASE003985
SRCH038010,Phone,9055824700,CASE005423
SRCH038011,Case,FIR2026004332,CASE004332
SRCH038012,Case,CASE000957,CASE000957
SRCH038013,Case,CASE008236,CASE008236
SRCH038014,Case,FIR2026002422,CASE002422
SRCH038015,Case,FIR2026008050,CASE008050
SRCH038016,Citizen,CID000107,CASE001559
SRCH038017,Case,FIR2026002740,CASE002740
SRCH038018,Case,FIR2026000715,CASE000715
SRCH038019,Phone,9444877417,CASE003118
SRCH038020,Phone,9235821268,CASE007128
SRCH038021,Case,FIR2026004117,CASE004117
SRCH038022,Case,CASE005696,CASE005696
SRCH038023,Citizen,CID005774,CASE008881
SRCH038024,Officer,OFF00318,CASE009060
SRCH038025,Case,FIR2026008688,CASE008688
SRCH038026,Citizen,CID000753,CASE007837
SRCH038027,Citizen,CID009169,CASE001022
SRCH038028,Bank,102803540916,CASE004397
SRCH038029,Case,FIR2026003378,CASE003378
SRCH038030,Case,CASE006691,CASE006691
SRCH038031,Case,CASE000430,CASE000430
SRCH038032,Citizen,CID007469,CASE008723
SRCH038033,Case,CASE008638,CASE008638
SRCH038034,Phone,9717257813,CASE007045
SRCH038035,Phone,9138100733,CASE001911
SRCH038036,Case,CASE001807,CASE001807
SRCH038037,Vehicle,KA39AB7598,CASE008037
SRCH038038,Vehicle,KA75AB2294,CASE004731
SRCH038039,Vehicle,KA45AB1322,CASE008003
SRCH038040,Case,FIR2026002037,CASE002037
SRCH038041,Case,FIR2026004010,CASE004010
SRCH038042,Case,CASE003039,CASE003039
SRCH038043,Bank,955098802503,CASE006667
SRCH038044,Case,CASE007056,CASE007056
SRCH038045,Phone,9479349952,CASE007149
SRCH038046,Bank,364733705093,CASE001500
SRCH038047,Case,CASE001771,CASE001771
SRCH038048,Citizen,CID005238,CASE005428
SRCH038049,Vehicle,KA69AB3040,CASE003643
SRCH038050,Phone,9131018193,CASE002958
SRCH038051,Phone,9921015055,CASE005914
SRCH038052,Vehicle,KA02AB1172,CASE008967
SRCH038053,Vehicle,KA19AB9926,CASE002656
SRCH038054,Case,CASE006093,CASE006093
SRCH038055,Bank,437396943479,CASE007153
SRCH038056,Phone,9940526937,CASE002521
SRCH038057,Citizen,CID009854,CASE000394
SRCH038058,Phone,9345068474,CASE001488
SRCH038059,Case,CASE005964,CASE005964
SRCH038060,Case,FIR2026003039,CASE003039
SRCH038061,Bank,575148895728,CASE009305
SRCH038062,Case,CASE009562,CASE009562
SRCH038063,Case,CASE009982,CASE009982
SRCH038064,Case,FIR2026003706,CASE003706
SRCH038065,Case,FIR2026001151,CASE001151
SRCH038066,Phone,9194251507,CASE004201
SRCH038067,Phone,9536010349,CASE006112
SRCH038068,Bank,235207177098,CASE007365
SRCH038069,Bank,231657461919,CASE001548
SRCH038070,Case,FIR2026005392,CASE005392
SRCH038071,Case,CASE006199,CASE006199
SRCH038072,Citizen,CID002226,CASE001974
SRCH038073,Case,CASE003641,CASE003641
SRCH038074,Case,CASE001598,CASE001598
SRCH038075,Phone,9341294440,CASE009994
SRCH038076,Case,CASE009406,CASE009406
SRCH038077,Case,CASE003769,CASE003769
SRCH038078,Bank,843787593562,CASE000610
SRCH038079,Case,CASE003460,CASE003460
SRCH038080,Phone,9938266671,CASE002257
SRCH038081,Case,FIR2026001618,CASE001618
SRCH038082,Case,FIR2026007188,CASE007188
SRCH038083,Vehicle,KA43AB5290,CASE009010
SRCH038084,Case,FIR2026004488,CASE004488
SRCH038085,Bank,535247011755,CASE007768
SRCH038086,Phone,9870328099,CASE003790
SRCH038087,Vehicle,KA89AB4032,CASE005153
SRCH038088,Phone,9778617067,CASE005941
SRCH038089,Case,FIR2026007208,CASE007208
SRCH038090,Case,FIR2026003641,CASE003641
SRCH038091,Phone,9190213695,CASE005322
SRCH038092,Vehicle,KA37AB2274,CASE008974
SRCH038093,Case,FIR2026002160,CASE002160
SRCH038094,Citizen,CID004451,CASE001485
SRCH038095,Citizen,CID005567,CASE007977
SRCH038096,Bank,496303217058,CASE004697
SRCH038097,Case,FIR2026002548,CASE002548
SRCH038098,Case,FIR2026004971,CASE004971
SRCH038099,Case,CASE004244,CASE004244
SRCH038100,Bank,576250914478,CASE008791
SRCH038101,Case,FIR2026002150,CASE002150
SRCH038102,Phone,9462760578,CASE005852
SRCH038103,Phone,9971352782,CASE008208
SRCH038104,Case,CASE007159,CASE007159
SRCH038105,Bank,655228796390,CASE002673
SRCH038106,Bank,997277790566,CASE005141
SRCH038107,Phone,9744908104,CASE008253
SRCH038108,Case,CASE000735,CASE000735
SRCH038109,Case,CASE008528,CASE008528
SRCH038110,Phone,9796816233,CASE005967
SRCH038111,Bank,949681065840,CASE006909
SRCH038112,Bank,352519795809,CASE003525
SRCH038113,Phone,9858982643,CASE009208
SRCH038114,Phone,9984261380,CASE003891
SRCH038115,Citizen,CID004484,CASE003018
SRCH038116,Bank,484821720797,CASE007803
SRCH038117,Case,CASE006241,CASE006241
SRCH038118,Phone,9497777869,CASE009584
SRCH038119,Citizen,CID005828,CASE006122
SRCH038120,Phone,9596904649,CASE003639
SRCH038121,Case,CASE001344,CASE001344
SRCH038122,Case,FIR2026009887,CASE009887
SRCH038123,Case,FIR2026008030,CASE008030
SRCH038124,Case,FIR2026004637,CASE004637
SRCH038125,Case,CASE009123,CASE009123
SRCH038126,Bank,157741647760,CASE003048
SRCH038127,Phone,9950781340,CASE007311
SRCH038128,Officer,OFF00456,CASE008168
SRCH038129,Case,CASE003343,CASE003343
SRCH038130,Citizen,CID001816,CASE001696
SRCH038131,Citizen,CID002553,CASE009437
SRCH038132,Phone,9452374957,CASE005113
SRCH038133,Case,CASE007422,CASE007422
SRCH038134,Citizen,CID009449,CASE004312
SRCH038135,Vehicle,KA15AB8895,CASE002185
SRCH038136,Case,FIR2026004515,CASE004515
SRCH038137,Case,FIR2026004607,CASE004607
SRCH038138,Case,CASE002352,CASE002352
SRCH038139,Case,FIR2026007475,CASE007475
SRCH038140,Case,FIR2026007755,CASE007755
SRCH038141,Case,FIR2026006902,CASE006902
SRCH038142,Phone,9311915465,CASE003613
SRCH038143,Case,CASE008853,CASE008853
SRCH038144,Vehicle,KA07AB9966,CASE004008
SRCH038145,Case,CASE007800,CASE007800
SRCH038146,Case,FIR2026002838,CASE002838
SRCH038147,Vehicle,KA35AB6963,CASE007322
SRCH038148,Bank,470243540986,CASE005944
SRCH038149,Case,FIR2026008055,CASE008055
SRCH038150,Case,FIR2026009804,CASE009804
SRCH038151,Case,FIR2026004822,CASE004822
SRCH038152,Case,FIR2026009719,CASE009719
SRCH038153,Case,FIR2026005557,CASE005557
SRCH038154,Bank,821950668962,CASE007363
SRCH038155,Case,CASE000039,CASE000039
SRCH038156,Phone,9083363514,CASE009979
SRCH038157,Case,CASE008711,CASE008711
SRCH038158,Citizen,CID001303,CASE009473
SRCH038159,Phone,9989273375,CASE009670
SRCH038160,Citizen,CID009769,CASE007428
SRCH038161,Phone,9672129609,CASE002923
SRCH038162,Bank,947513769175,CASE004697
SRCH038163,Case,CASE000096,CASE000096
SRCH038164,Citizen,CID004146,CASE002613
SRCH038165,Phone,9951877705,CASE009211
SRCH038166,Bank,735653169573,CASE005632
SRCH038167,Citizen,CID007964,CASE005467
SRCH038168,Case,CASE006801,CASE006801
SRCH038169,Case,CASE005136,CASE005136
SRCH038170,Case,CASE008399,CASE008399
SRCH038171,Bank,561633663640,CASE007701
SRCH038172,Vehicle,KA79AB8867,CASE000024
SRCH038173,Citizen,CID009399,CASE000923
SRCH038174,Phone,9960438013,CASE008851
SRCH038175,Vehicle,KA31AB8647,CASE007156
SRCH038176,Citizen,CID002048,CASE006508
SRCH038177,Case,CASE004480,CASE004480
SRCH038178,Vehicle,KA05AB7734,CASE006543
SRCH038179,Bank,597324487935,CASE005009
SRCH038180,Case,FIR2026001730,CASE001730
SRCH038181,Bank,293695293865,CASE007123
SRCH038182,Bank,534476378472,CASE000051
SRCH038183,Citizen,CID008570,CASE002656
SRCH038184,Bank,826269010367,CASE009458
SRCH038185,Phone,9209271621,CASE003574
SRCH038186,Citizen,CID000667,CASE009978
SRCH038187,Case,FIR2026001303,CASE001303
SRCH038188,Case,CASE006823,CASE006823
SRCH038189,Vehicle,KA79AB4682,CASE002356
SRCH038190,Citizen,CID009519,CASE009016
SRCH038191,Citizen,CID004813,CASE006126
SRCH038192,Phone,9483537562,CASE003372
SRCH038193,Case,CASE006448,CASE006448
SRCH038194,Case,CASE002156,CASE002156
SRCH038195,Citizen,CID000250,CASE002434
SRCH038196,Case,FIR2026003864,CASE003864
SRCH038197,Case,CASE005241,CASE005241
SRCH038198,Case,FIR2026003668,CASE003668
SRCH038199,Citizen,CID008752,CASE000884
SRCH038200,Case,FIR2026003521,CASE003521
SRCH038201,Phone,9810139826,CASE005841
SRCH038202,Vehicle,KA93AB4188,CASE004934
SRCH038203,Case,CASE006913,CASE006913
SRCH038204,Officer,OFF00489,CASE009659
SRCH038205,Bank,768168033723,CASE007003
SRCH038206,Bank,531056272015,CASE004904
SRCH038207,Case,CASE002950,CASE002950
SRCH038208,Citizen,CID005989,CASE009361
SRCH038209,Case,CASE002263,CASE002263
SRCH038210,Case,CASE007005,CASE007005
SRCH038211,Phone,9113687549,CASE006278
SRCH038212,Case,CASE007659,CASE007659
SRCH038213,Case,FIR2026001188,CASE001188
SRCH038214,Bank,500333449789,CASE005902
SRCH038215,Case,FIR2026003836,CASE003836
SRCH038216,Case,FIR2026000812,CASE000812
SRCH038217,Vehicle,KA42AB8572,CASE006994
SRCH038218,Case,FIR2026006974,CASE006974
SRCH038219,Bank,199911504681,CASE005115
SRCH038220,Case,FIR2026008597,CASE008597
SRCH038221,Bank,670400626518,CASE007878
SRCH038222,Case,CASE005445,CASE005445
SRCH038223,Citizen,CID000713,CASE005388
SRCH038224,Case,FIR2026009623,CASE009623
SRCH038225,Citizen,CID002508,CASE008427
SRCH038226,Vehicle,KA50AB6624,CASE008910
SRCH038227,Phone,9880658229,CASE004059
SRCH038228,Citizen,CID000661,CASE000976
SRCH038229,Phone,9463570617,CASE004448
SRCH038230,Vehicle,KA60AB3015,CASE004111
SRCH038231,Case,CASE002828,CASE002828
SRCH038232,Phone,9594206647,CASE008306
SRCH038233,Case,FIR2026001108,CASE001108
SRCH038234,Vehicle,KA29AB4086,CASE004089
SRCH038235,Bank,318454639467,CASE007977
SRCH038236,Case,CASE000228,CASE000228
SRCH038237,Case,CASE005610,CASE005610
SRCH038238,Case,CASE004935,CASE004935
SRCH038239,Case,FIR2026009904,CASE009904
SRCH038240,Vehicle,KA78AB7161,CASE005306
SRCH038241,Case,FIR2026003847,CASE003847
SRCH038242,Case,FIR2026004875,CASE004875
SRCH038243,Phone,9757669786,CASE000934
SRCH038244,Phone,9498322031,CASE003796
SRCH038245,Case,FIR2026007203,CASE007203
SRCH038246,Citizen,CID005287,CASE000018
SRCH038247,Case,CASE003294,CASE003294
SRCH038248,Phone,9064195586,CASE009370
SRCH038249,Vehicle,KA82AB1841,CASE003985
SRCH038250,Vehicle,KA98AB7028,CASE008867
SRCH038251,Citizen,CID009979,CASE004209
SRCH038252,Phone,9159013825,CASE002226
SRCH038253,Citizen,CID006473,CASE003168
SRCH038254,Case,CASE004788,CASE004788
SRCH038255,Bank,733024922337,CASE003532
SRCH038256,Case,FIR2026000384,CASE000384
SRCH038257,Phone,9785192676,CASE000411
SRCH038258,Bank,105537178697,CASE005267
SRCH038259,Case,FIR2026005998,CASE005998
SRCH038260,Bank,485818758562,CASE003820
SRCH038261,Vehicle,KA27AB6503,CASE008371
SRCH038262,Officer,OFF00147,CASE001116
SRCH038263,Phone,9678760959,CASE009998
SRCH038264,Bank,642121778660,CASE007730
SRCH038265,Case,CASE002000,CASE002000
SRCH038266,Vehicle,KA59AB4177,CASE006024
SRCH038267,Phone,9721427097,CASE003826
SRCH038268,Bank,199733336058,CASE003203
SRCH038269,Bank,903444873603,CASE004691
SRCH038270,Case,CASE004465,CASE004465
SRCH038271,Phone,9626148049,CASE002643
SRCH038272,Case,FIR2026001514,CASE001514
SRCH038273,Citizen,CID007468,CASE001865
SRCH038274,Bank,456080395072,CASE006501
SRCH038275,Case,FIR2026005206,CASE005206
SRCH038276,Case,CASE005332,CASE005332
SRCH038277,Case,CASE003766,CASE003766
SRCH038278,Phone,9666897820,CASE008049
SRCH038279,Case,CASE004231,CASE004231
SRCH038280,Citizen,CID001338,CASE002000
SRCH038281,Vehicle,KA29AB7513,CASE009204
SRCH038282,Case,FIR2026004748,CASE004748
SRCH038283,Case,CASE005258,CASE005258
SRCH038284,Phone,9836060630,CASE002158
SRCH038285,Citizen,CID005932,CASE003059
SRCH038286,Case,CASE006562,CASE006562
SRCH038287,Vehicle,KA03AB1133,CASE000613
SRCH038288,Citizen,CID009777,CASE008827
SRCH038289,Vehicle,KA14AB7035,CASE003109
SRCH038290,Phone,9985166328,CASE004407
SRCH038291,Case,FIR2026008058,CASE008058
SRCH038292,Case,FIR2026003103,CASE003103
SRCH038293,Case,CASE004330,CASE004330
SRCH038294,Case,CASE001902,CASE001902
SRCH038295,Bank,829707997915,CASE009018
SRCH038296,Phone,9261225539,CASE008389
SRCH038297,Vehicle,KA36AB8953,CASE008627
SRCH038298,Case,CASE000309,CASE000309
SRCH038299,Case,CASE007488,CASE007488
SRCH038300,Case,CASE008373,CASE008373
SRCH038301,Phone,9681893721,CASE009771
SRCH038302,Vehicle,KA41AB7424,CASE009909
SRCH038303,Vehicle,KA87AB3760,CASE006139
SRCH038304,Case,CASE001358,CASE001358
SRCH038305,Case,FIR2026000495,CASE000495
SRCH038306,Phone,9538090625,CASE001929
SRCH038307,Phone,9137588940,CASE005835
SRCH038308,Case,CASE002915,CASE002915
SRCH038309,Case,CASE006510,CASE006510
SRCH038310,Phone,9874287743,CASE003931
SRCH038311,Citizen,CID001886,CASE000606
SRCH038312,Phone,9214616000,CASE007380
SRCH038313,Bank,417796120967,CASE003956
SRCH038314,Citizen,CID008588,CASE006190
SRCH038315,Case,CASE000980,CASE000980
SRCH038316,Vehicle,KA21AB3230,CASE001657
SRCH038317,Citizen,CID003702,CASE004131
SRCH038318,Phone,9028462813,CASE004301
SRCH038319,Bank,296258755332,CASE009754
SRCH038320,Case,FIR2026005310,CASE005310
SRCH038321,Case,FIR2026000571,CASE000571
SRCH038322,Vehicle,KA96AB7206,CASE003146
SRCH038323,Bank,155700861678,CASE001006
SRCH038324,Vehicle,KA04AB3767,CASE004698
SRCH038325,Phone,9146501841,CASE009124
SRCH038326,Citizen,CID006015,CASE000114
SRCH038327,Officer,OFF00287,CASE006140
SRCH038328,Citizen,CID005094,CASE003232
SRCH038329,Vehicle,KA87AB4009,CASE004946
