phone_id,citizen_id,phone_number,provider
PH009838,CID007900,9348224789,Jio
PH009839,CID007900,9898119333,Jio
PH009840,CID007901,9770323253,Jio
PH009841,CID007901,9812336176,Jio
PH009842,CID007902,9962547605,BSNL
PH009843,CID007903,9364331938,Vi
PH009844,CID007904,9468459658,Jio
PH009845,CID007905,9550825822,BSNL
PH009846,CID007906,9759419475,Airtel
PH009847,CID007906,9359041726,Jio
PH009848,CID007907,9311201191,Airtel
PH009849,CID007907,9506032988,Airtel
PH009850,CID007908,9851982028,Jio
PH009851,CID007909,9366000147,BSNL
PH009852,CID007910,9641346221,Jio
PH009853,CID007910,9934371148,Jio
PH009854,CID007911,9587427064,BSNL
PH009855,CID007911,9347644430,Airtel
PH009856,CID007912,9945402476,BSNL
PH009857,CID007913,9079275827,Vi
PH009858,CID007914,9034316415,Airtel
PH009859,CID007915,9452789172,BSNL
PH009860,CID007916,9841742327,Jio
PH009861,CID007917,9831579856,Jio
PH009862,CID007918,9098023919,Airtel
PH009863,CID007919,9578183799,BSNL
PH009864,CID007920,9233036281,Airtel
PH009865,CID007920,9535003409,BSNL
PH009866,CID007921,9306664626,Vi
PH009867,CID007921,9012665750,Airtel
PH009868,CID007922,9525389096,Airtel
PH009869,CID007923,9021223620,BSNL
PH009870,CID007924,9284551602,Vi
PH009871,CID007925,9021135787,Jio
PH009872,CID007926,9845760267,Jio
PH009873,CID007927,9666659056,Vi
PH009874,CID007928,9841090031,Airtel
PH009875,CID007929,9275826666,Jio
PH009876,CID007929,9462760005,Airtel
PH009877,CID007930,9676021878,BSNL
PH009878,CID007931,9840860135,Vi
PH009879,CID007932,9110691823,Vi
PH009880,CID007933,9462622463,BSNL
PH009881,CID007934,9373370112,Vi
PH009882,CID007935,9933127684,Airtel
PH009883,CID007936,9894238386,BSNL
PH009884,CID007937,9679110294,Airtel
PH009885,CID007938,9451190183,Vi
PH009886,CID007938,9252038668,Vi
PH009887,CID007939,9929740297,Airtel
PH009888,CID007939,9750115371,Airtel
PH009889,CID007940,9320263854,Jio
PH009890,CID007941,9142015535,BSNL
PH009891,CID007942,9890449661,Jio
PH009892,CID007943,9648470536,Jio
PH009893,CID007944,9870224312,Jio
PH009894,CID007945,9029037594,Vi
PH009895,CID007946,9219108057,Jio
PH009896,CID007947,9255262422,Vi
PH009897,CID007947,9162602065,Airtel
PH009898,CID007948,9770530617,Vi
PH009899,CID007949,9697501894,Jio
PH009900,CID007949,9201355486,BSNL
PH009901,CID007950,9642761080,Airtel
PH009902,CID007951,9603927960,Jio
PH009903,CID007952,9225827703,Airtel
PH009904,CID007953,9357711583,Vi
PH009905,CID007954,9308261648,Jio
PH009906,CID007955,9770218750,Airtel
PH009907,CID007955,9989191127,Vi
PH009908,CID007956,9215890553,BSNL
PH009909,CID007957,9407889997,BSNL
PH009910,CID007957,9517592876,Airtel
PH009911,CID007958,9149637019,Vi
PH009912,CID007959,9062053079,BSNL
PH009913,CID007960,9123439396,Vi
PH009914,CID007961,9253361567,Airtel
PH009915,CID007962,9364242723,Jio
PH009916,CID007963,9011059924,BSNL
PH009917,CID007964,9557402435,Airtel
PH009918,CID007965,9407259811,Jio
PH009919,CID007966,9080841455,Jio
PH009920,CID007966,9271317301,Airtel
PH009921,CID007967,9508945162,Vi
PH009922,CID007967,9702896242,Jio
PH009923,CID007968,9291135910,BSNL
PH009924,CID007969,9729753942,Vi
PH009925,CID007969,9064684995,Airtel
PH009926,CID007970,9390440952,Vi
PH009927,CID007971,9765239965,Airtel
PH009928,CID007971,9223273042,Vi
PH009929,CID007972,9820643424,Jio
PH009930,CID007973,9626725962,Airtel
PH009931,CID007974,9438489346,BSNL
PH009932,CID007974,9792983334,Jio
PH009933,CID007975,9633194371,Jio
PH009934,CID007976,9942601458,Airtel
PH009935,CID007977,9692720832,Jio
PH009936,CID007978,9461743753,Vi
PH009937,CID007978,9593890150,Vi
PH009938,CID007979,9120742464,BSNL
PH009939,CID007980,9270153096,Vi
PH009940,CID007981,9150434871,Vi
PH009941,CID007982,9600884174,Airtel
PH009942,CID007982,9995733960,Airtel
PH009943,CID007983,9509988344,Jio
PH009944,CID007984,9171346396,Vi
PH009945,CID007984,9867662557,Vi
PH009946,CID007985,9462874934,Jio
PH009947,CID007986,9367532157,Jio
PH009948,CID007987,9672182311,Vi
PH009949,CID007988,9521117185,Airtel
PH009950,CID007989,9292014209,BSNL
PH009951,CID007990,9012606811,Vi
PH009952,CID007990,9249927875,Airtel
PH009953,CID007991,9607587444,Jio
PH009954,CID007992,9662982265,BSNL
PH009955,CID007993,9311278614,Vi
PH009956,CID007994,9826481229,Vi
PH009957,CID007995,9924553107,Vi
PH009958,CID007995,9934581614,Jio
PH009959,CID007996,9912111859,Jio
PH009960,CID007997,9527729839,Airtel
PH009961,CID007997,9929698492,Airtel
PH009962,CID007998,9182142422,Airtel
PH009963,CID007998,9393617297,Jio
PH009964,CID007999,9767646670,Vi
PH009965,CID008000,9383678034,BSNL
PH009966,CID008000,9421002536,Jio
PH009967,CID008001,9598561871,Jio
PH009968,CID008001,9638697319,Vi
PH009969,CID008002,9196779846,Jio
PH009970,CID008002,9425216756,Vi
PH009971,CID008003,9951377518,Vi
PH009972,CID008004,9678637882,Jio
PH009973,CID008005,9022271253,Airtel
PH009974,CID008006,9732815796,Airtel
PH009975,CID008006,9749804456,Airtel
PH009976,CID008007,9481923107,Airtel
PH009977,CID008007,9967917076,Airtel
PH009978,CID008008,9098553385,Airtel
PH009979,CID008009,9966874039,Airtel
PH009980,CID008010,9213670718,Airtel
PH009981,CID008011,9307016477,Jio
PH009982,CID008011,9265706901,Jio
PH009983,CID008012,9826295844,Airtel
PH009984,CID008013,9358099033,BSNL
PH009985,CID008013,9391629988,Vi
PH009986,CID008014,9557382474,BSNL
PH009987,CID008014,9213580260,BSNL
PH009988,CID008015,9444688805,Jio
PH009989,CID008016,9078358466,BSNL
PH009990,CID008016,9888110750,Jio
PH009991,CID008017,9439684019,Airtel
PH009992,CID008017,9241988264,BSNL
PH009993,CID008018,9881776365,BSNL
PH009994,CID008019,9380388728,Jio
PH009995,CID008020,9554438343,Airtel
PH009996,CID008020,9973658696,Jio
PH009997,CID008021,9141942594,Airtel
PH009998,CID008022,9310872876,Jio
PH009999,CID008023,9597831985,Jio
PH010000,CID008023,9022721560,BSNL
PH010001,CID008024,9124172288,Airtel
PH010002,CID008025,9043483490,Vi
PH010003,CID008026,9005840560,Airtel
PH010004,CID008027,9864301760,Airtel
PH010005,CID008028,9153908552,Vi
PH010006,CID008028,9651366875,BSNL
PH010007,CID008029,9403098310,BSNL
PH010008,CID008029,9765551620,BSNL
PH010009,CID008030,9667065480,Vi
PH010010,CID008031,9861768772,Vi
PH010011,CID008032,9750836246,Vi
PH010012,CID008032,9770324252,Airtel
PH010013,CID008033,9917784743,Airtel
PH010014,CID008034,9187855331,Vi
PH010015,CID008035,9875957730,BSNL
PH010016,CID008036,9376523967,Airtel
PH010017,CID008037,9372426729,Vi
PH010018,CID008038,9445629996,BSNL
PH010019,CID008039,9686129089,Jio
PH010020,CID008040,9431880351,Jio
PH010021,CID008041,9333437007,Airtel
PH010022,CID008042,9688712038,Jio
PH010023,CID008043,9434924109,Airtel
PH010024,CID008044,9545692458,Jio
PH010025,CID008045,9674224947,BSNL
PH010026,CID008046,9456094828,BSNL
PH010027,CID008047,9458042219,Airtel
PH010028,CID008048,9549546842,Vi
PH010029,CID008049,9778622289,Airtel
PH010030,CID008050,9559992974,Vi
PH010031,CID008051,9287930360,Vi
PH010032,CID008052,9753292688,Vi
PH010033,CID008052,9085545822,Vi
PH010034,CID008053,9459222687,BSNL
PH010035,CID008054,9825217980,Vi
PH010036,CID008055,9433745698,Jio
PH010037,CID008056,9447625220,BSNL
PH010038,CID008057,9187707280,Jio
PH010039,CID008058,9752533233,Jio
PH010040,CID008059,9559923795,Airtel
PH010041,CID008060,9668312131,Jio
PH010042,CID008060,9975930548,Jio
PH010043,CID008061,9177681767,Jio
PH010044,CID008062,9963703468,Airtel
PH010045,CID008063,9603235458,BSNL
PH010046,CID008064,9346690277,BSNL
PH010047,CID008065,9156964372,Vi
PH010048,CID008066,9276259350,BSNL
PH010049,CID008067,9092237994,Airtel
PH010050,CID008068,9663192413,BSNL
PH010051,CID008069,9848084459,Jio
PH010052,CID008069,9599551221,Vi
PH010053,CID008070,9518247502,Jio
PH010054,CID008070,9802597753,Airtel
PH010055,CID008071,9356794678,Vi
PH010056,CID008072,9289392092,Vi
PH010057,CID008073,9651438079,BSNL
PH010058,CID008073,9961036088,Vi
PH010059,CID008074,9705869034,Airtel
PH010060,CID008075,9288931428,BSNL
PH010061,CID008076,9219365046,Jio
PH010062,CID008076,9540193601,BSNL
PH010063,CID008077,9103793073,Airtel
PH010064,CID008078,9282337566,Airtel
PH010065,CID008078,9117060866,Airtel
PH010066,CID008079,9777094048,Jio
PH010067,CID008079,9178296681,Jio
PH010068,CID008080,9107916965,Vi
PH010069,CID008080,9499840301,Vi
PH010070,CID008081,9463451087,BSNL
PH010071,CID008082,9448430120,Vi
PH010072,CID008083,9964989536,BSNL
PH010073,CID008084,9853072025,Airtel
PH010074,CID008084,9959657602,Jio
PH010075,CID008085,9733980740,BSNL
PH010076,CID008086,9698127512,Airtel
PH010077,CID008086,9078076501,Jio
PH010078,CID008087,9537163226,Jio
PH010079,CID008088,9435269590,BSNL
PH010080,CID008088,9723875499,Airtel
PH010081,CID008089,9891434083,BSNL
PH010082,CID008090,9096369593,Jio
PH010083,CID008091,9572550694,Vi
PH010084,CID008091,9754613003,Airtel
PH010085,CID008092,9313535158,Jio
PH010086,CID008092,9064224010,Vi
PH010087,CID008093,9628782727,Jio
PH010088,CID008093,9590007203,Vi
PH010089,CID008094,9502479263,Jio
PH010090,CID008095,9501001316,Vi
PH010091,CID008096,9602993568,Jio
PH010092,CID008097,9835895769,Jio
PH010093,CID008097,9878715123,Airtel
PH010094,CID008098,9810372814,BSNL
PH010095,CID008098,9453003047,Airtel
PH010096,CID008099,9159805678,BSNL
PH010097,CID008100,9307977072,Jio
PH010098,CID008101,9805663039,Vi
PH010099,CID008102,9299637830,Jio
PH010100,CID008102,9383104349,Airtel
PH010101,CID008103,9456810812,Airtel
PH010102,CID008104,9884147619,BSNL
PH010103,CID008104,9967629523,Vi
PH010104,CID008105,9579955369,BSNL
PH010105,CID008106,9377278615,Vi
PH010106,CID008107,9779893204,BSNL
PH010107,CID008108,9700741953,Vi
PH010108,CID008109,9483908903,Jio
PH010109,CID008110,9536247513,Jio
PH010110,CID008110,9910575015,Airtel
PH010111,CID008111,9158805846,BSNL
PH010112,CID008111,9707996698,Airtel
PH010113,CID008112,9750621414,Airtel
PH010114,CID008113,9339217116,BSNL
PH010115,CID008114,9406307833,Airtel
PH010116,CID008115,9553517419,Vi
PH010117,CID008116,9115038540,Airtel
PH010118,CID008117,9502809272,BSNL
PH010119,CID008118,9738857056,Vi
PH010120,CID008119,9407863802,Jio
PH010121,CID008120,9501849006,Vi
PH010122,CID008120,9820470303,BSNL
PH010123,CID008121,9665924088,Vi
PH010124,CID008122,9735140408,Vi
PH010125,CID008123,9660272990,BSNL
PH010126,CID008124,9905747389,Jio
PH010127,CID008125,9798950461,BSNL
PH010128,CID008126,9991934228,Airtel
PH010129,CID008127,9727533298,Vi
PH010130,CID008127,9718891733,Jio
PH010131,CID008128,9271530396,Jio
PH010132,CID008129,9251267800,Airtel
PH010133,CID008130,9562549440,Airtel
PH010134,CID008131,9300984186,BSNL
PH010135,CID008132,9888456275,Vi
PH010136,CID008133,9137515898,BSNL
PH010137,CID008134,9090810057,BSNL
PH010138,CID008135,9574529978,Airtel
PH010139,CID008136,9432031570,BSNL
PH010140,CID008137,9734476041,Jio
PH010141,CID008138,9108830627,Airtel
PH010142,CID008138,9953225235,Jio
PH010143,CID008139,9000382061,Vi
PH010144,CID008139,9229818021,Airtel
PH010145,CID008140,9632962291,Airtel
PH010146,CID008141,9235157201,Jio
PH010147,CID008142,9321148299,Airtel
PH010148,CID008143,9452754167,BSNL
PH010149,CID008144,9429929116,BSNL
PH010150,CID008145,9157532208,Airtel
PH010151,CID008146,9591912364,Airtel
PH010152,CID008146,9170257777,Jio
PH010153,CID008147,9076309344,BSNL
PH010154,CID008148,9210182125,Airtel
PH010155,CID008149,9970749443,Airtel
PH010156,CID008150,9298638595,Jio
PH010157,CID008151,9313809986,Vi
PH010158,CID008152,9650683315,BSNL
PH010159,CID008153,9543513568,BSNL
PH010160,CID008153,9616437163,Vi
PH010161,CID008154,9314541803,Vi
PH010162,CID008154,9057206461,BSNL
PH010163,CID008155,9007935509,BSNL
PH010164,CID008155,9988761427,BSNL
PH010165,CID008156,9909254637,Vi
PH010166,CID008156,9990163061,Airtel
PH010167,CID008157,9713019725,BSNL
PH010168,CID008157,9717362435,BSNL
PH010169,CID008158,9817510273,BSNL
PH010170,CID008159,9734431424,Airtel
PH010171,CID008160,9867194282,Vi
PH010172,CID008160,9612161088,Vi
PH010173,CID008161,9850047572,Airtel
PH010174,CID008162,9003227203,Jio
PH010175,CID008163,9745774715,Vi
PH010176,CID008164,9487447965,Airtel
PH010177,CID008165,9503961089,Vi
PH010178,CID008166,9698549086,BSNL
PH010179,CID008166,9406625214,Vi
PH010180,CID008167,9032445363,BSNL
PH010181,CID008168,9597178814,Airtel
PH010182,CID008169,9829872328,Jio
PH010183,CID008170,9523287450,Airtel
PH010184,CID008170,9146617790,Vi
PH010185,CID008171,9527774386,Jio
PH010186,CID008171,9343708089,Airtel
PH010187,CID008172,9617360475,Airtel
PH010188,CID008173,9221053435,Jio
PH010189,CID008174,9985166328,Airtel
PH010190,CID008175,9882350255,BSNL
PH010191,CID008176,9774419940,BSNL
PH010192,CID008177,9762795429,BSNL
PH010193,CID008178,9672963483,Jio
PH010194,CID008179,9043313155,Jio
PH010195,CID008180,9590994977,Jio
PH010196,CID008181,9281769308,Jio
PH010197,CID008181,9715581027,Airtel
PH010198,CID008182,9905576376,Vi
PH010199,CID008183,9206271954,Vi
PH010200,CID008184,9413133546,Jio
PH010201,CID008184,9451639085,Airtel
PH010202,CID008185,9959511347,Jio
PH010203,CID008185,9766342945,Airtel
PH010204,CID008186,9452600173,Jio
PH010205,CID008187,9536154187,Jio
PH010206,CID008187,9389063782,Vi
PH010207,CID008188,9579614837,Jio
PH010208,CID008189,9274528613,Airtel
PH010209,CID008189,9385875407,BSNL
PH010210,CID008190,9517266869,Vi
PH010211,CID008190,9763890942,BSNL
PH010212,CID008191,9399045358,BSNL
PH010213,CID008192,9040516541,Jio
PH010214,CID008192,9102875359,Vi
PH010215,CID008193,9816750724,BSNL
PH010216,CID008194,9563460651,Vi
PH010217,CID008194,9667501603,Jio
PH010218,CID008195,9616949355,BSNL
PH010219,CID008196,9141964778,BSNL
PH010220,CID008197,9114541428,Vi
PH010221,CID008198,9106305028,Airtel
PH010222,CID008198,9784847546,Vi
PH010223,CID008199,9976411729,Vi
PH010224,CID008200,9538053805,Jio
PH010225,CID008201,9398663777,Vi
PH010226,CID008202,9393919833,Vi
PH010227,CID008203,9957990346,Airtel
PH010228,CID008204,9157460993,Jio
PH010229,CID008204,9040274632,Jio
PH010230,CID008205,9333411935,Vi
PH010231,CID008206,9867970088,Airtel
PH010232,CID008207,9811693958,Airtel
PH010233,CID008208,9723662657,Vi
PH010234,CID008209,9563196794,Vi
PH010235,CID008210,9095173416,Airtel
PH010236,CID008211,9184857765,BSNL
PH010237,CID008212,9432482908,Airtel
PH010238,CID008213,9328032003,Airtel
PH010239,CID008213,9937911418,Jio
PH010240,CID008214,9055289311,BSNL
PH010241,CID008215,9303969080,Airtel
PH010242,CID008216,9442342574,Jio
PH010243,CID008217,9140769269,Jio
PH010244,CID008218,9413083611,Airtel
PH010245,CID008219,9547671581,BSNL
PH010246,CID008220,9849508141,Jio
PH010247,CID008221,9528326050,Airtel
PH010248,CID008222,9440083797,Airtel
PH010249,CID008223,9399302661,Jio
PH010250,CID008223,9609111439,Vi
PH010251,CID008224,9093243460,Vi
PH010252,CID008224,9802874373,Airtel
PH010253,CID008225,9303433831,Airtel
PH010254,CID008226,9942557829,Airtel
PH010255,CID008227,9363311031,BSNL
PH010256,CID008228,9855731533,Vi
PH010257,CID008229,9054747925,BSNL
PH010258,CID008229,9336081153,Airtel
PH010259,CID008230,9486024951,Vi
PH010260,CID008231,9798821271,Vi
PH010261,CID008232,9661012706,Airtel
PH010262,CID008233,9971935383,Jio
PH010263,CID008234,9829461962,Vi
PH010264,CID008235,9747055184,Jio
PH010265,CID008236,9898212786,Jio
PH010266,CID008237,9747108924,BSNL
PH010267,CID008238,9736773339,Airtel
PH010268,CID008239,9616959226,Vi
PH010269,CID008240,9412014251,Vi
PH010270,CID008241,9490282542,Vi
PH010271,CID008242,9112778301,Jio
PH010272,CID008243,9629941056,Jio
PH010273,CID008244,9392174412,Vi
PH010274,CID008244,9507938749,Vi
PH010275,CID008245,9172492607,Jio
PH010276,CID008246,9378537557,Jio
PH010277,CID008247,9020484157,Vi
PH010278,CID008248,9308526470,BSNL
PH010279,CID008248,9236373308,Jio
PH010280,CID008249,9762691750,BSNL
PH010281,CID008250,9431116471,Jio
PH010282,CID008251,9087241699,Airtel
PH010283,CID008252,9549712646,Airtel
PH010284,CID008253,9503719200,BSNL
PH010285,CID008254,9981233615,Vi
PH010286,CID008254,9494901462,Jio
PH010287,CID008255,9107911222,Jio
PH010288,CID008256,9017367040,BSNL
PH010289,CID008257,9788550802,Jio
PH010290,CID008258,9263435408,BSNL
PH010291,CID008258,9068230397,Airtel
PH010292,CID008259,9867902081,Vi
PH010293,CID008260,9921781563,Vi
PH010294,CID008261,9530713341,Jio
PH010295,CID008262,9495862503,Vi
PH010296,CID008262,9225562668,Airtel
PH010297,CID008263,9784135749,Airtel
PH010298,CID008264,9323634982,Vi
PH010299,CID008264,9513429895,Vi
PH010300,CID008265,9701530432,Airtel
PH010301,CID008266,9138892780,Vi
PH010302,CID008266,9317832327,Vi
PH010303,CID008267,9996862913,Vi
PH010304,CID008267,9761305397,Airtel
PH010305,CID008268,9794095409,Airtel
PH010306,CID008269,9144374328,Airtel
PH010307,CID008270,9183522743,Airtel
PH010308,CID008271,9575645870,Airtel
PH010309,CID008272,9262757506,Airtel
PH010310,CID008273,9925616260,BSNL
PH010311,CID008274,9179392445,BSNL
PH010312,CID008275,9878322395,Airtel
PH010313,CID008276,9413179461,Airtel
PH010314,CID008277,9200617541,Airtel
PH010315,CID008278,9786620380,Airtel
PH010316,CID008279,9414464475,Vi
PH010317,CID008280,9630877292,Jio
PH010318,CID008281,9368111092,Airtel
PH010319,CID008282,9086452729,Vi
PH010320,CID008283,9411130150,Jio
PH010321,CID008284,9540363647,Jio
PH010322,CID008285,9620927448,Vi
PH010323,CID008285,9581550018,Airtel
PH010324,CID008286,9280021994,BSNL
PH010325,CID008287,9304799211,Airtel
PH010326,CID008288,9386450655,Vi
PH010327,CID008289,9382997932,Airtel
PH010328,CID008290,9002505770,Vi
PH010329,CID008291,9862320051,BSNL
PH010330,CID008292,9429539788,Vi
PH010331,CID008293,9938304961,Airtel
PH010332,CID008294,9684831196,BSNL
PH010333,CID008295,9904916164,Jio
PH010334,CID008295,9249586371,BSNL
PH010335,CID008296,9337440872,BSNL
PH010336,CID008296,9172783346,BSNL
PH010337,CID008297,9065204467,Jio
PH010338,CID008297,9613460233,Vi
PH010339,CID008298,9198858729,Vi
PH010340,CID008298,9377743087,Airtel
PH010341,CID008299,9192106143,Airtel
PH010342,CID008300,9296646736,BSNL
PH010343,CID008301,9136267997,Airtel
PH010344,CID008302,9611144906,Jio
PH010345,CID008303,9261789855,Vi
PH010346,CID008303,9417398689,Jio
PH010347,CID008304,9319399096,Vi
PH010348,CID008305,9988082564,Jio
PH010349,CID008306,9603380693,BSNL
PH010350,CID008307,9902136824,Airtel
PH010351,CID008307,9157797888,Jio
PH010352,CID008308,9719894969,Vi
PH010353,CID008309,9714836021,Airtel
PH010354,CID008309,9380346877,BSNL
PH010355,CID008310,9332658589,Jio
PH010356,CID008311,9723636930,BSNL
PH010357,CID008312,9610642992,Airtel
PH010358,CID008313,9667358589,Vi
PH010359,CID008314,9337962110,BSNL
PH010360,CID008315,9260410352,BSNL
PH010361,CID008316,9033243677,Vi
PH010362,CID008316,9814391704,Airtel
PH010363,CID008317,9551325668,Jio
PH010364,CID008317,9254057682,Jio
PH010365,CID008318,9630943335,BSNL
PH010366,CID008319,9886500636,BSNL
PH010367,CID008320,9359811456,Airtel
PH010368,CID008320,9454559119,BSNL
PH010369,CID008321,9191598684,Jio
PH010370,CID008322,9131450084,Vi
PH010371,CID008322,9233608462,Airtel
PH010372,CID008323,9927588314,Vi
PH010373,CID008323,9729072451,Jio
PH010374,CID008324,9526095164,BSNL
PH010375,CID008325,9019034695,Jio
PH010376,CID008326,9918495483,Jio
PH010377,CID008327,9282546518,BSNL
PH010378,CID008328,9952050999,Jio
PH010379,CID008328,9315891273,Vi
PH010380,CID008329,9191202403,Vi
PH010381,CID008329,9372007981,BSNL
PH010382,CID008330,9565598411,Vi
PH010383,CID008331,9339640140,Vi
PH010384,CID008331,9948243726,Vi
PH010385,CID008332,9022574720,Jio
PH010386,CID008332,9682423579,Airtel
PH010387,CID008333,9822021811,Vi
PH010388,CID008334,9605029891,BSNL
PH010389,CID008334,9066063868,BSNL
PH010390,CID008335,9272886548,Airtel
PH010391,CID008336,9748981576,Airtel
PH010392,CID008337,9853062895,Jio
PH010393,CID008337,9640321295,BSNL
PH010394,CID008338,9399108031,Jio
PH010395,CID008339,9286028007,Jio
PH010396,CID008339,9242635649,Vi
PH010397,CID008340,9996789182,BSNL
PH010398,CID008341,9806194717,Airtel
PH010399,CID008342,9985405872,BSNL
PH010400,CID008342,9703135321,Vi
PH010401,CID008343,9901601392,Jio
PH010402,CID008344,9391447957,Jio
PH010403,CID008345,9301162935,BSNL
PH010404,CID008346,9333615441,Airtel
PH010405,CID008347,9378326476,BSNL
PH010406,CID008348,9568672075,BSNL
PH010407,CID008349,9181429192,BSNL
PH010408,CID008350,9725257897,Vi
PH010409,CID008350,9022858566,Airtel
PH010410,CID008351,9068536125,Vi
PH010411,CID008352,9816001137,Vi
PH010412,CID008353,9824369105,Airtel
PH010413,CID008353,9274308954,Vi
PH010414,CID008354,9768722962,Airtel
PH010415,CID008355,9207333316,Jio
PH010416,CID008356,9017021290,BSNL
PH010417,CID008356,9248381216,Vi
PH010418,CID008357,9686486442,BSNL
PH010419,CID008358,9887160023,BSNL
PH010420,CID008359,9286464930,BSNL
PH010421,CID008360,9096474190,Jio
PH010422,CID008361,9105361184,Vi
PH010423,CID008362,9050550247,Airtel
PH010424,CID008363,9321216225,BSNL
PH010425,CID008364,9774927088,BSNL
PH010426,CID008364,9544902821,BSNL
PH010427,CID008365,9280042092,Airtel
PH010428,CID008366,9860181988,Airtel
PH010429,CID008366,9866420370,Vi
PH010430,CID008367,9086282787,Airtel
PH010431,CID008367,9704561596,BSNL
PH010432,CID008368,9926947469,Airtel
PH010433,CID008369,9143018950,Jio
PH010434,CID008370,9184982267,Airtel
PH010435,CID008371,9494030796,BSNL
PH010436,CID008372,9114228568,Jio
PH010437,CID008373,9443278786,BSNL
PH010438,CID008374,9194276637,Vi
PH010439,CID008374,9262705733,BSNL
PH010440,CID008375,9004743773,Vi
PH010441,CID008376,9088426168,Vi
PH010442,CID008376,9139591688,BSNL
PH010443,CID008377,9485704310,Vi
PH010444,CID008378,9738174401,Jio
PH010445,CID008379,9700472415,BSNL
PH010446,CID008380,9035520490,Jio
PH010447,CID008381,9063243025,Airtel
PH010448,CID008382,9134771937,Vi
PH010449,CID008382,9727173328,BSNL
PH010450,CID008383,9596501809,Vi
PH010451,CID008383,9458238189,Jio
PH010452,CID008384,9460047968,BSNL
PH010453,CID008385,9578994914,Jio
PH010454,CID008385,9141226987,Vi
PH010455,CID008386,9980686272,Vi
PH010456,CID008386,9939657548,Vi
PH010457,CID008387,9266936479,Jio
PH010458,CID008388,9488765800,Vi
PH010459,CID008389,9487991243,BSNL
PH010460,CID008390,9169129032,Airtel
PH010461,CID008390,9749912680,Jio
PH010462,CID008391,9633558186,BSNL
PH010463,CID008391,9467216700,Jio
PH010464,CID008392,9564569287,BSNL
PH010465,CID008392,9761039555,BSNL
PH010466,CID008393,9321611093,Airtel
PH010467,CID008394,9718539545,Vi
PH010468,CID008395,9229011445,Airtel
PH010469,CID008396,9283681646,Vi
PH010470,CID008397,9599753964,Vi
PH010471,CID008398,9107850788,BSNL
PH010472,CID008399,9245127819,Jio
PH010473,CID008399,9707157148,Airtel
PH010474,CID008400,9943288311,BSNL
PH010475,CID008401,9770405878,Airtel
PH010476,CID008401,9703050436,Vi
PH010477,CID008402,9736793093,Jio
PH010478,CID008403,9276132909,Vi
PH010479,CID008404,9681791771,Airtel
PH010480,CID008404,9210538532,Vi
PH010481,CID008405,9821994885,Jio
PH010482,CID008406,9828296673,BSNL
PH010483,CID008407,9561520218,Airtel
PH010484,CID008408,9657032175,Vi
PH010485,CID008408,9270237753,Airtel
PH010486,CID008409,9627817737,Jio
PH010487,CID008410,9153325805,Jio
PH010488,CID008411,9342180062,Jio
PH010489,CID008412,9381641905,Jio
PH010490,CID008413,9422939058,BSNL
PH010491,CID008414,9240087237,Jio
PH010492,CID008415,9983099936,Airtel
PH010493,CID008416,9287665828,BSNL
PH010494,CID008417,9051173975,BSNL
PH010495,CID008418,9900814000,Vi
PH010496,CID008419,9114469581,Airtel
PH010497,CID008420,9459492476,Vi
PH010498,CID008421,9397930642,Airtel
PH010499,CID008421,9202572268,Jio
PH010500,CID008422,9925501027,Jio
PH010501,CID008423,9406040523,BSNL
PH010502,CID008424,9251266615,Airtel
PH010503,CID008424,9317139718,BSNL
PH010504,CID008425,9024584789,Vi
PH010505,CID008426,9713197945,Jio
PH010506,CID008427,9004074067,Airtel
PH010507,CID008427,9877657116,BSNL
PH010508,CID008428,9963699044,BSNL
PH010509,CID008428,9348094561,Vi
PH010510,CID008429,9886509700,BSNL
PH010511,CID008429,9679934045,Airtel
PH010512,CID008430,9631699414,Jio
PH010513,CID008430,9272455847,Vi
PH010514,CID008431,9938578585,BSNL
PH010515,CID008431,9346473868,BSNL
PH010516,CID008432,9038385004,Vi
PH010517,CID008432,9292603601,Jio
PH010518,CID008433,9167483950,Airtel
PH010519,CID008434,9323007803,Jio
PH010520,CID008435,9152359666,Jio
PH010521,CID008436,9838933529,Jio
PH010522,CID008437,9484661240,Jio
PH010523,CID008438,9140518420,BSNL
PH010524,CID008439,9207925261,Airtel
PH010525,CID008440,9943098413,BSNL
PH010526,CID008441,9893168645,Airtel
PH010527,CID008442,9970899082,BSNL
PH010528,CID008443,9414663708,Airtel
PH010529,CID008443,9370042337,Vi
PH010530,CID008444,9471194754,Jio
PH010531,CID008445,9531391844,Jio
PH010532,CID008446,9886051985,BSNL
PH010533,CID008447,9510695915,Vi
PH010534,CID008448,9686252144,Jio
PH010535,CID008449,9734749331,Airtel
PH010536,CID008449,9272225276,BSNL
PH010537,CID008450,9727139735,Vi
PH010538,CID008451,9529317052,Vi
PH010539,CID008452,9211741514,Vi
PH010540,CID008452,9794414624,Vi
PH010541,CID008453,9613171884,Vi
PH010542,CID008453,9970004281,Airtel
PH010543,CID008454,9414936702,BSNL
PH010544,CID008455,9727911872,BSNL
PH010545,CID008455,9002270677,Vi
PH010546,CID008456,9239855371,Airtel
PH010547,CID008457,9054887289,BSNL
PH010548,CID008458,9860686709,Airtel
PH010549,CID008459,9197825752,Jio
PH010550,CID008460,9116930882,BSNL
PH010551,CID008460,9375113558,Vi
PH010552,CID008461,9694388699,Airtel
PH010553,CID008462,9708210247,Airtel
