digital_evidence_id,case_id,file_type,file_name,phone_number,email,ip_address,uploaded_by,status,extracted_entities
DE012221,CASE002746,Email,ullam.html,9133382654,akonda@example.org,179.43.121.219,OFF00340,Pending Analysis,Phone: 9133382654; Email: akonda@example.org; IP: 179.43.121.219
DE012222,CASE003160,Mobile Phone,commodi.csv,9686985925,liamgoyal@example.com,34.127.39.51,OFF00490,Verified,Phone: 9686985925; Email: liamgoyal@example.com; IP: 34.127.39.51
DE012223,CASE006493,Email,officiis.wav,9454123744,qghosh@example.net,107.210.53.210,OFF00048,Collected,Phone: 9454123744; Email: qghosh@example.net; IP: 107.210.53.210
DE012224,CASE008358,Bank Statement,atque.wav,9972915484,dminhas@example.org,35.35.34.137,OFF00496,Verified,Phone: 9972915484; Email: dminhas@example.org; IP: 35.35.34.137
DE012225,CASE009831,Video,culpa.ods,9296386753,ltara@example.net,198.53.35.33,OFF00486,Collected,Phone: 9296386753; Email: ltara@example.net; IP: 198.53.35.33
DE012226,CASE007762,SIM Card,voluptatum.wav,9928839433,udanttiwari@example.org,152.35.78.11,OFF00423,Collected,Phone: 9928839433; Email: udanttiwari@example.org; IP: 152.35.78.11
DE012227,CASE004564,Mobile Phone,cumque.txt,9649780869,kai42@example.org,190.26.184.79,OFF00179,Collected,Phone: 9649780869; Email: kai42@example.org; IP: 190.26.184.79
DE012228,CASE001191,SIM Card,et.mov,9385882875,aishani09@example.net,24.19.220.38,OFF00043,Verified,Phone: 9385882875; Email: aishani09@example.net; IP: 24.19.220.38
DE012229,CASE003246,WhatsApp Chat,quam.txt,9724538452,matthewpall@example.com,223.166.113.223,OFF00019,Pending Analysis,Phone: 9724538452; Email: matthewpall@example.com; IP: 223.166.113.223
DE012230,CASE006388,Photo,at.doc,9182285732,ramaswamywatika@example.com,194.125.162.139,OFF00076,Collected,Phone: 9182285732; Email: ramaswamywatika@example.com; IP: 194.125.162.139
DE012231,CASE003854,Laptop,fugit.xlsx,9891843989,ikshitadatta@example.org,103.200.214.82,OFF00047,Collected,Phone: 9891843989; Email: ikshitadatta@example.org; IP: 103.200.214.82
DE012232,CASE006592,Laptop,quae.avi,9973558193,balvan95@example.net,198.215.237.209,OFF00241,Pending Analysis,Phone: 9973558193; Email: balvan95@example.net; IP: 198.215.237.209
DE012233,CASE001100,Email,reprehenderit.json,9401965336,nattzaid@example.com,10.95.84.93,OFF00055,Verified,Phone: 9401965336; Email: nattzaid@example.com; IP: 10.95.84.93
DE012234,CASE007494,CCTV,similique.jpeg,9787611517,dasguptalila@example.net,24.27.199.60,OFF00140,Pending Analysis,Phone: 9787611517; Email: dasguptalila@example.net; IP: 24.27.199.60
DE012235,CASE000676,Video,blanditiis.js,9927783461,krishabaria@example.com,94.244.26.247,OFF00395,Pending Analysis,Phone: 9927783461; Email: krishabaria@example.com; IP: 94.244.26.247
DE012236,CASE004640,Photo,ullam.txt,9084527784,tdivan@example.com,70.70.132.32,OFF00206,Verified,Phone: 9084527784; Email: tdivan@example.com; IP: 70.70.132.32
DE012237,CASE001449,Bank Statement,commodi.csv,9604305827,dkashyap@example.net,213.194.122.233,OFF00107,Verified,Phone: 9604305827; Email: dkashyap@example.net; IP: 213.194.122.233; UPI: dkashyap@paytm
DE012238,CASE004748,Mobile Phone,officia.avi,9954130707,ktata@example.net,69.254.43.173,OFF00099,Verified,Phone: 9954130707; Email: ktata@example.net; IP: 69.254.43.173
DE012239,CASE006556,Bank Statement,praesentium.html,9415566056,guptadavid@example.net,11.180.155.176,OFF00464,Collected,Phone: 9415566056; Email: guptadavid@example.net; IP: 11.180.155.176; UPI: guptadavid@okaxis
DE012240,CASE007208,Video,minima.flac,9122890477,dchawla@example.net,68.21.234.219,OFF00020,Pending Analysis,Phone: 9122890477; Email: dchawla@example.net; IP: 68.21.234.219
DE012241,CASE006069,Photo,temporibus.tiff,9158239582,amol40@example.net,20.237.206.120,OFF00047,Verified,Phone: 9158239582; Email: amol40@example.net; IP: 20.237.206.120
DE012242,CASE005417,SIM Card,necessitatibus.css,9371079779,wrideshrattan@example.net,203.168.64.65,OFF00083,Collected,Phone: 9371079779; Email: wrideshrattan@example.net; IP: 203.168.64.65
DE012243,CASE004190,SIM Card,cupiditate.pages,9487706285,indali69@example.com,203.140.179.115,OFF00193,Collected,Phone: 9487706285; Email: indali69@example.com; IP: 203.140.179.115
DE012244,CASE003656,Photo,ullam.jpeg,9975706929,jagdish58@example.org,193.156.222.180,OFF00194,Collected,Phone: 9975706929; Email: jagdish58@example.org; IP: 193.156.222.180
DE012245,CASE005014,Photo,molestiae.wav,9023159662,khatrisai@example.com,206.182.110.210,OFF00153,Collected,Phone: 9023159662; Email: khatrisai@example.com; IP: 206.182.110.210
DE012246,CASE004888,Photo,deserunt.mp3,9502330567,bbassi@example.com,13.244.88.89,OFF00353,Verified,Phone: 9502330567; Email: bbassi@example.com; IP: 13.244.88.89
DE012247,CASE000617,Photo,eaque.json,9994431191,gvirk@example.com,136.218.191.64,OFF00331,Pending Analysis,Phone: 9994431191; Email: gvirk@example.com; IP: 136.218.191.64
DE012248,CASE001612,Video,corporis.flac,9746790522,meghamittal@example.org,56.187.100.58,OFF00349,Collected,Phone: 9746790522; Email: meghamittal@example.org; IP: 56.187.100.58
DE012249,CASE003370,Photo,error.avi,9071273969,nicholasdin@example.com,111.220.221.14,OFF00190,Pending Analysis,Phone: 9071273969; Email: nicholasdin@example.com; IP: 111.220.221.14
DE012250,CASE007223,Video,ducimus.wav,9299437927,rahluwalia@example.org,105.136.8.113,OFF00223,Verified,Phone: 9299437927; Email: rahluwalia@example.org; IP: 105.136.8.113
DE012251,CASE004402,Video,doloremque.ppt,9881567812,karnikvrishti@example.com,182.188.32.90,OFF00275,Verified,Phone: 9881567812; Email: karnikvrishti@example.com; IP: 182.188.32.90
DE012252,CASE005854,Email,ullam.wav,9818718881,shanvasatika@example.net,193.66.163.5,OFF00389,Verified,Phone: 9818718881; Email: shanvasatika@example.net; IP: 193.66.163.5
DE012253,CASE001017,Bank Statement,quo.png,9274481692,liam08@example.org,39.93.44.73,OFF00449,Pending Analysis,Phone: 9274481692; Email: liam08@example.org; IP: 39.93.44.73
DE012254,CASE005968,Call Records,tenetur.odt,9820122320,sethvyanjana@example.org,38.126.1.235,OFF00328,Collected,Phone: 9820122320; Email: sethvyanjana@example.org; IP: 38.126.1.235
DE012255,CASE002863,CCTV,sed.mp4,9781767992,rachitachatterjee@example.org,140.171.122.125,OFF00426,Pending Analysis,Phone: 9781767992; Email: rachitachatterjee@example.org; IP: 140.171.122.125
DE012256,CASE002413,Video,fuga.flac,9370394360,karianay@example.net,11.13.2.255,OFF00027,Collected,Phone: 9370394360; Email: karianay@example.net; IP: 11.13.2.255
DE012257,CASE005969,Photo,optio.webm,9594621634,ira66@example.com,35.201.50.191,OFF00162,Collected,Phone: 9594621634; Email: ira66@example.com; IP: 35.201.50.191
DE012258,CASE009647,Video,quae.flac,9069787706,nakulmaharaj@example.org,89.181.223.189,OFF00164,Verified,Phone: 9069787706; Email: nakulmaharaj@example.org; IP: 89.181.223.189
DE012259,CASE000360,Laptop,voluptatum.json,9714308047,jhaveriwatika@example.com,213.120.36.9,OFF00317,Pending Analysis,Phone: 9714308047; Email: jhaveriwatika@example.com; IP: 213.120.36.9
DE012260,CASE008553,Call Records,vitae.webm,9948246433,nimratvasa@example.org,150.64.65.193,OFF00008,Verified,Phone: 9948246433; Email: nimratvasa@example.org; IP: 150.64.65.193
DE012261,CASE004084,Laptop,accusantium.mp3,9868856831,vchanda@example.org,156.174.54.161,OFF00066,Pending Analysis,Phone: 9868856831; Email: vchanda@example.org; IP: 156.174.54.161
DE012262,CASE000604,Bank Statement,reprehenderit.flac,9384112417,wkaul@example.org,175.22.126.18,OFF00308,Pending Analysis,Phone: 9384112417; Email: wkaul@example.org; IP: 175.22.126.18
DE012263,CASE006559,WhatsApp Chat,quas.ods,9443955248,bordeadweta@example.com,211.159.32.222,OFF00180,Collected,Phone: 9443955248; Email: bordeadweta@example.com; IP: 211.159.32.222
DE012264,CASE000012,Mobile Phone,itaque.webm,9037186756,anamika12@example.com,72.87.70.116,OFF00434,Collected,Phone: 9037186756; Email: anamika12@example.com; IP: 72.87.70.116
DE012265,CASE006654,Video,porro.mov,9581402612,wahabsarin@example.com,80.79.71.191,OFF00010,Collected,Phone: 9581402612; Email: wahabsarin@example.com; IP: 80.79.71.191
DE012266,CASE005352,Call Records,quia.jpeg,9135763175,oliver14@example.net,68.245.4.30,OFF00057,Collected,Phone: 9135763175; Email: oliver14@example.net; IP: 68.245.4.30
DE012267,CASE004648,WhatsApp Chat,repudiandae.csv,9473683823,pahal55@example.net,92.218.161.71,OFF00159,Verified,Phone: 9473683823; Email: pahal55@example.net; IP: 92.218.161.71
DE012268,CASE006669,Email,dolorem.jpg,9437798805,akshaychhabra@example.net,178.138.50.198,OFF00382,Pending Analysis,Phone: 9437798805; Email: akshaychhabra@example.net; IP: 178.138.50.198
DE012269,CASE000588,Photo,atque.flac,9960998014,sachdevvanya@example.net,48.133.56.230,OFF00380,Verified,Phone: 9960998014; Email: sachdevvanya@example.net; IP: 48.133.56.230
DE012270,CASE008200,Video,soluta.wav,9448130578,birvidhi@example.com,37.160.197.8,OFF00492,Collected,Phone: 9448130578; Email: birvidhi@example.com; IP: 37.160.197.8
DE012271,CASE008504,SIM Card,sequi.flac,9843667917,pandeyjanaki@example.net,63.146.240.189,OFF00114,Collected,Phone: 9843667917; Email: pandeyjanaki@example.net; IP: 63.146.240.189
DE012272,CASE000120,SIM Card,qui.mp4,9274028073,naksh62@example.org,79.208.14.150,OFF00431,Pending Analysis,Phone: 9274028073; Email: naksh62@example.org; IP: 79.208.14.150
DE012273,CASE006942,SIM Card,eum.html,9453466139,samarth88@example.net,218.155.239.5,OFF00384,Pending Analysis,Phone: 9453466139; Email: samarth88@example.net; IP: 218.155.239.5
DE012274,CASE008541,Mobile Phone,quam.docx,9004006800,vanshasood@example.com,148.248.5.196,OFF00480,Verified,Phone: 9004006800; Email: vanshasood@example.com; IP: 148.248.5.196
DE012275,CASE009065,SIM Card,ratione.key,9540418818,peterdalia@example.com,179.227.35.108,OFF00343,Pending Analysis,Phone: 9540418818; Email: peterdalia@example.com; IP: 179.227.35.108
DE012276,CASE008888,Mobile Phone,repellendus.css,9897037931,shettynathaniel@example.com,59.174.13.250,OFF00426,Verified,Phone: 9897037931; Email: shettynathaniel@example.com; IP: 59.174.13.250
DE012277,CASE001785,WhatsApp Chat,nam.jpeg,9274257717,timothybhasin@example.net,145.33.217.93,OFF00212,Collected,Phone: 9274257717; Email: timothybhasin@example.net; IP: 145.33.217.93
DE012278,CASE002710,Photo,ab.js,9528712245,ishwar05@example.net,175.153.89.26,OFF00392,Verified,Phone: 9528712245; Email: ishwar05@example.net; IP: 175.153.89.26
DE012279,CASE000778,Bank Statement,dignissimos.gif,9339236999,balhaarpurohit@example.net,132.178.50.67,OFF00369,Verified,Phone: 9339236999; Email: balhaarpurohit@example.net; IP: 132.178.50.67; UPI: balhaarpurohit@ibl
DE012280,CASE000451,Email,commodi.mp4,9499492333,jonathan39@example.com,37.83.139.146,OFF00285,Pending Analysis,Phone: 9499492333; Email: jonathan39@example.com; IP: 37.83.139.146
DE012281,CASE007278,WhatsApp Chat,voluptate.webm,9323493522,hamsini15@example.com,118.254.184.31,OFF00069,Collected,Phone: 9323493522; Email: hamsini15@example.com; IP: 118.254.184.31
DE012282,CASE004853,Laptop,libero.js,9363521852,aahanachada@example.org,54.170.238.62,OFF00213,Verified,Phone: 9363521852; Email: aahanachada@example.org; IP: 54.170.238.62
DE012283,CASE004861,Bank Statement,voluptatibus.pptx,9651808217,golaanita@example.com,85.9.251.174,OFF00288,Pending Analysis,Phone: 9651808217; Email: golaanita@example.com; IP: 85.9.251.174; UPI: golaanita@okhdfcbank
DE012284,CASE000884,Call Records,eos.jpg,9726465623,saibahl@example.com,91.104.158.192,OFF00288,Verified,Phone: 9726465623; Email: saibahl@example.com; IP: 91.104.158.192
DE012285,CASE009333,Mobile Phone,beatae.json,9123593784,revamisra@example.net,222.220.123.15,OFF00383,Pending Analysis,Phone: 9123593784; Email: revamisra@example.net; IP: 222.220.123.15
DE012286,CASE002158,Photo,sed.mp3,9865076515,lekha75@example.com,46.34.52.112,OFF00235,Pending Analysis,Phone: 9865076515; Email: lekha75@example.com; IP: 46.34.52.112
DE012287,CASE000174,SIM Card,magni.odp,9140790384,dsane@example.org,169.247.80.24,OFF00140,Verified,Phone: 9140790384; Email: dsane@example.org; IP: 169.247.80.24
DE012288,CASE005120,Video,quae.flac,9106028400,choudhryjagdish@example.com,145.39.158.110,OFF00346,Collected,Phone: 9106028400; Email: choudhryjagdish@example.com; IP: 145.39.158.110
DE012289,CASE004874,WhatsApp Chat,quos.txt,9953401848,nachiketkhosla@example.com,83.203.165.212,OFF00479,Collected,Phone: 9953401848; Email: nachiketkhosla@example.com; IP: 83.203.165.212
DE012290,CASE006460,SIM Card,asperiores.mov,9386785423,zinalmand@example.net,64.30.53.60,OFF00327,Collected,Phone: 9386785423; Email: zinalmand@example.net; IP: 64.30.53.60
DE012291,CASE007498,WhatsApp Chat,repellat.html,9398297783,mekhala82@example.com,209.162.101.223,OFF00076,Pending Analysis,Phone: 9398297783; Email: mekhala82@example.com; IP: 209.162.101.223
DE012292,CASE006480,WhatsApp Chat,incidunt.flac,9272849585,eshana63@example.com,158.205.58.176,OFF00021,Verified,Phone: 9272849585; Email: eshana63@example.com; IP: 158.205.58.176
DE012293,CASE002519,Laptop,laborum.odp,9695099554,vgola@example.org,151.140.167.19,OFF00267,Verified,Phone: 9695099554; Email: vgola@example.org; IP: 151.140.167.19
DE012294,CASE003867,Video,nulla.avi,9730742671,hemanginiseth@example.net,5.78.212.60,OFF00191,Collected,Phone: 9730742671; Email: hemanginiseth@example.net; IP: 5.78.212.60
DE012295,CASE008578,Laptop,fugiat.pages,9081868316,tanejatejas@example.org,151.110.56.199,OFF00172,Verified,Phone: 9081868316; Email: tanejatejas@example.org; IP: 151.110.56.199
DE012296,CASE000723,WhatsApp Chat,at.json,9902617387,indali73@example.net,223.183.177.34,OFF00183,Pending Analysis,Phone: 9902617387; Email: indali73@example.net; IP: 223.183.177.34
DE012297,CASE006012,Video,veritatis.jpg,9952520845,bakhshinadig@example.net,120.36.43.224,OFF00161,Verified,Phone: 9952520845; Email: bakhshinadig@example.net; IP: 120.36.43.224
DE012298,CASE005121,Photo,praesentium.mp3,9670195960,yutikabora@example.com,136.152.170.101,OFF00091,Pending Analysis,Phone: 9670195960; Email: yutikabora@example.com; IP: 136.152.170.101
DE012299,CASE003276,Photo,natus.png,9487521724,pallajoshua@example.org,68.244.166.218,OFF00294,Verified,Phone: 9487521724; Email: pallajoshua@example.org; IP: 68.244.166.218
DE012300,CASE008376,Laptop,porro.txt,9559383323,rajagopalangaurangi@example.org,81.245.115.155,OFF00397,Collected,Phone: 9559383323; Email: rajagopalangaurangi@example.org; IP: 81.245.115.155
DE012301,CASE000003,Video,quisquam.webm,9498494819,charan49@example.net,158.133.190.130,OFF00486,Collected,Phone: 9498494819; Email: charan49@example.net; IP: 158.133.190.130
DE012302,CASE000812,Photo,consequatur.mp3,9613977732,amara56@example.com,139.143.77.167,OFF00444,Collected,Phone: 9613977732; Email: amara56@example.com; IP: 139.143.77.167
DE012303,CASE002108,CCTV,unde.ods,9015130774,jairajbehl@example.com,219.150.228.26,OFF00177,Pending Analysis,Phone: 9015130774; Email: jairajbehl@example.com; IP: 219.150.228.26
DE012304,CASE002987,WhatsApp Chat,fuga.csv,9571078026,galachameli@example.com,4.253.53.99,OFF00190,Collected,Phone: 9571078026; Email: galachameli@example.com; IP: 4.253.53.99
DE012305,CASE007970,CCTV,harum.mov,9372116601,lakshitsinghal@example.net,10.34.52.246,OFF00056,Verified,Phone: 9372116601; Email: lakshitsinghal@example.net; IP: 10.34.52.246
DE012306,CASE006885,Email,sunt.mp3,9674152543,gautamkala@example.net,124.113.8.65,OFF00368,Collected,Phone: 9674152543; Email: gautamkala@example.net; IP: 124.113.8.65
DE012307,CASE001884,SIM Card,dicta.mp4,9859335307,pillaibalhaar@example.com,53.113.112.71,OFF00463,Collected,Phone: 9859335307; Email: pillaibalhaar@example.com; IP: 53.113.112.71
DE012308,CASE002591,Mobile Phone,delectus.gif,9642449458,qkothari@example.org,214.120.42.52,OFF00482,Pending Analysis,Phone: 9642449458; Email: qkothari@example.org; IP: 214.120.42.52
DE012309,CASE002587,Video,voluptate.wav,9088162445,sanaya11@example.net,78.98.210.83,OFF00290,Collected,Phone: 9088162445; Email: sanaya11@example.net; IP: 78.98.210.83
DE012310,CASE007605,Bank Statement,exercitationem.png,9305328205,ccomar@example.org,53.177.58.20,OFF00104,Collected,Phone: 9305328205; Email: ccomar@example.org; IP: 53.177.58.20
DE012311,CASE005763,Laptop,sequi.tiff,9427259543,omani@example.net,83.0.80.124,OFF00454,Collected,Phone: 9427259543; Email: omani@example.net; IP: 83.0.80.124
DE012312,CASE002958,Photo,occaecati.xls,9501601760,peternarayan@example.com,189.43.193.55,OFF00314,Pending Analysis,Phone: 9501601760; Email: peternarayan@example.com; IP: 189.43.193.55
DE012313,CASE005241,Call Records,porro.png,9863544600,urishillabedi@example.org,189.79.85.185,OFF00484,Collected,Phone: 9863544600; Email: urishillabedi@example.org; IP: 189.79.85.185
DE012314,CASE009066,Call Records,dolor.txt,9902918828,hiraltalwar@example.net,165.153.216.125,OFF00211,Verified,Phone: 9902918828; Email: hiraltalwar@example.net; IP: 165.153.216.125
DE012315,CASE007513,Laptop,minus.html,9865291177,rwalla@example.org,141.144.114.125,OFF00060,Verified,Phone: 9865291177; Email: rwalla@example.org; IP: 141.144.114.125
DE012316,CASE006785,CCTV,odit.txt,9216487856,hiral78@example.net,26.29.154.250,OFF00498,Verified,Phone: 9216487856; Email: hiral78@example.net; IP: 26.29.154.250
DE012317,CASE005254,Call Records,laborum.json,9638832845,varsha70@example.net,117.95.253.169,OFF00406,Collected,Phone: 9638832845; Email: varsha70@example.net; IP: 117.95.253.169
DE012318,CASE004713,Bank Statement,tempore.ods,9140669102,kalpit27@example.org,124.168.146.255,OFF00042,Pending Analysis,Phone: 9140669102; Email: kalpit27@example.org; IP: 124.168.146.255
DE012319,CASE006192,Mobile Phone,ab.bmp,9777684622,mvarghese@example.org,50.219.249.178,OFF00495,Verified,Phone: 9777684622; Email: mvarghese@example.org; IP: 50.219.249.178
DE012320,CASE004812,Email,delectus.mp4,9015918925,lila43@example.net,91.103.230.183,OFF00218,Pending Analysis,Phone: 9015918925; Email: lila43@example.net; IP: 91.103.230.183
DE012321,CASE001534,Video,unde.json,9241169270,chandajairaj@example.net,140.90.142.83,OFF00483,Collected,Phone: 9241169270; Email: chandajairaj@example.net; IP: 140.90.142.83
DE012322,CASE009403,Mobile Phone,nisi.jpg,9530330086,jagat59@example.net,140.249.116.12,OFF00086,Verified,Phone: 9530330086; Email: jagat59@example.net; IP: 140.249.116.12
DE012323,CASE008332,Bank Statement,quae.pdf,9402605326,liammistry@example.org,117.168.13.219,OFF00405,Collected,Phone: 9402605326; Email: liammistry@example.org; IP: 117.168.13.219
DE012324,CASE004834,Bank Statement,sed.pptx,9003639048,bhavyapurohit@example.org,139.245.202.241,OFF00032,Verified,Phone: 9003639048; Email: bhavyapurohit@example.org; IP: 139.245.202.241
DE012325,CASE002353,Video,rerum.mov,9843704707,samuel29@example.net,69.112.131.250,OFF00417,Collected,Phone: 9843704707; Email: samuel29@example.net; IP: 69.112.131.250
DE012326,CASE004264,Mobile Phone,quam.wav,9541780913,onkar72@example.org,150.222.112.231,OFF00049,Collected,Phone: 9541780913; Email: onkar72@example.org; IP: 150.222.112.231
DE012327,CASE007278,Mobile Phone,officiis.tiff,9703776129,anushaganesh@example.org,153.147.161.166,OFF00218,Pending Analysis,Phone: 9703776129; Email: anushaganesh@example.org; IP: 153.147.161.166
DE012328,CASE001325,WhatsApp Chat,delectus.wav,9792395870,aarnadyal@example.net,179.228.62.110,OFF00366,Pending Analysis,Phone: 9792395870; Email: aarnadyal@example.net; IP: 179.228.62.110
DE012329,CASE008879,SIM Card,molestiae.wav,9114044744,geetikaanne@example.com,119.174.240.104,OFF00283,Collected,Phone: 9114044744; Email: geetikaanne@example.com; IP: 119.174.240.104
DE012330,CASE004298,SIM Card,aliquam.json,9498861668,magarnilima@example.net,119.202.175.239,OFF00188,Pending Analysis,Phone: 9498861668; Email: magarnilima@example.net; IP: 119.202.175.239
DE012331,CASE001502,Call Records,distinctio.gif,9519469513,pallavigokhale@example.com,4.141.209.244,OFF00064,Collected,Phone: 9519469513; Email: pallavigokhale@example.com; IP: 4.141.209.244
DE012332,CASE009879,Laptop,alias.html,9229636514,pshah@example.net,89.36.253.220,OFF00333,Pending Analysis,Phone: 9229636514; Email: pshah@example.net; IP: 89.36.253.220
DE012333,CASE000766,CCTV,laboriosam.html,9850838259,balanchandresh@example.org,90.240.6.38,OFF00445,Pending Analysis,Phone: 9850838259; Email: balanchandresh@example.org; IP: 90.240.6.38
DE012334,CASE005029,CCTV,corporis.wav,9158996268,urmi42@example.com,101.53.188.44,OFF00359,Pending Analysis,Phone: 9158996268; Email: urmi42@example.com; IP: 101.53.188.44
DE012335,CASE000775,Laptop,magni.mp3,9978057883,gangadesai@example.com,194.52.194.207,OFF00382,Verified,Phone: 9978057883; Email: gangadesai@example.com; IP: 194.52.194.207
DE012336,CASE006643,Bank Statement,deserunt.js,9435299308,samakshgandhi@example.com,96.135.227.2,OFF00368,Collected,Phone: 9435299308; Email: samakshgandhi@example.com; IP: 96.135.227.2; UPI: samakshgandhi@okaxis
DE012337,CASE000997,CCTV,ratione.avi,9024381313,triya68@example.org,77.112.139.149,OFF00021,Verified,Phone: 9024381313; Email: triya68@example.org; IP: 77.112.139.149
DE012338,CASE003753,Mobile Phone,velit.flac,9590916380,geetika38@example.com,181.233.57.238,OFF00003,Pending Analysis,Phone: 9590916380; Email: geetika38@example.com; IP: 181.233.57.238
DE012339,CASE002221,Email,fugit.pptx,9299592063,vanya34@example.org,216.130.234.21,OFF00208,Pending Analysis,Phone: 9299592063; Email: vanya34@example.org; IP: 216.130.234.21
DE012340,CASE002252,Email,libero.flac,9534492478,nikita15@example.org,131.89.106.245,OFF00298,Pending Analysis,Phone: 9534492478; Email: nikita15@example.org; IP: 131.89.106.245
DE012341,CASE009186,CCTV,ea.json,9887892321,chakradhar38@example.org,200.91.213.87,OFF00454,Verified,Phone: 9887892321; Email: chakradhar38@example.org; IP: 200.91.213.87
DE012342,CASE006949,Laptop,eum.webm,9404418372,boasejanuja@example.com,27.142.137.58,OFF00244,Collected,Phone: 9404418372; Email: boasejanuja@example.com; IP: 27.142.137.58
DE012343,CASE000110,SIM Card,unde.pptx,9707025922,bhavna78@example.org,115.61.27.119,OFF00189,Verified,Phone: 9707025922; Email: bhavna78@example.org; IP: 115.61.27.119
DE012344,CASE009674,WhatsApp Chat,pariatur.avi,9348638942,hramachandran@example.net,70.2.234.179,OFF00442,Verified,Phone: 9348638942; Email: hramachandran@example.net; IP: 70.2.234.179
DE012345,CASE000096,Email,voluptatem.key,9722531559,galachakrika@example.com,46.11.242.198,OFF00430,Collected,Phone: 9722531559; Email: galachakrika@example.com; IP: 46.11.242.198
DE012346,CASE007440,Call Records,harum.bmp,9325622043,chakradevsrinivas@example.org,139.145.41.152,OFF00456,Verified,Phone: 9325622043; Email: chakradevsrinivas@example.org; IP: 139.145.41.152
DE012347,CASE005858,Video,sequi.flac,9041831635,upadhriti34@example.com,163.28.226.136,OFF00145,Collected,Phone: 9041831635; Email: upadhriti34@example.com; IP: 163.28.226.136
DE012348,CASE007811,Laptop,unde.mp3,9702957099,bgara@example.net,186.97.213.141,OFF00381,Collected,Phone: 9702957099; Email: bgara@example.net; IP: 186.97.213.141
DE012349,CASE000868,Laptop,id.flac,9482391439,hayeryashica@example.net,135.184.244.107,OFF00380,Collected,Phone: 9482391439; Email: hayeryashica@example.net; IP: 135.184.244.107
DE012350,CASE009704,Video,deserunt.docx,9712061141,charles27@example.net,158.157.152.174,OFF00111,Collected,Phone: 9712061141; Email: charles27@example.net; IP: 158.157.152.174
DE012351,CASE003141,Call Records,facilis.odp,9731071620,dhruvsibal@example.com,172.50.198.188,OFF00122,Pending Analysis,Phone: 9731071620; Email: dhruvsibal@example.com; IP: 172.50.198.188
DE012352,CASE008684,Bank Statement,dolorem.webm,9319621722,unni68@example.com,159.86.76.94,OFF00237,Collected,Phone: 9319621722; Email: unni68@example.com; IP: 159.86.76.94; UPI: unni68@ibl
DE012353,CASE009982,Mobile Phone,corporis.gif,9551472418,onkarkhosla@example.net,159.138.191.214,OFF00352,Verified,Phone: 9551472418; Email: onkarkhosla@example.net; IP: 159.138.191.214
DE012354,CASE009197,CCTV,atque.tiff,9962248811,skorpal@example.com,116.27.67.143,OFF00140,Verified,Phone: 9962248811; Email: skorpal@example.com; IP: 116.27.67.143
DE012355,CASE003460,CCTV,quaerat.jpg,9466605457,dasguptajanaki@example.com,109.28.141.31,OFF00041,Collected,Phone: 9466605457; Email: dasguptajanaki@example.com; IP: 109.28.141.31
DE012356,CASE009714,Mobile Phone,exercitationem.wav,9888873949,lopa01@example.org,2.31.30.84,OFF00048,Collected,Phone: 9888873949; Email: lopa01@example.org; IP: 2.31.30.84
DE012357,CASE007087,Bank Statement,qui.webm,9460743919,vnagarajan@example.com,121.179.28.234,OFF00060,Collected,Phone: 9460743919; Email: vnagarajan@example.com; IP: 121.179.28.234
DE012358,CASE002886,Laptop,debitis.jpg,9530873140,brahmbhattvivaan@example.net,10.153.80.240,OFF00074,Collected,Phone: 9530873140; Email: brahmbhattvivaan@example.net; IP: 10.153.80.240
DE012359,CASE007059,Call Records,vero.bmp,9770230671,raagini30@example.org,137.80.239.75,OFF00040,Pending Analysis,Phone: 9770230671; Email: raagini30@example.org; IP: 137.80.239.75
DE012360,CASE009751,Email,repellendus.css,9094291923,kalitaveer@example.com,166.74.248.11,OFF00094,Pending Analysis,Phone: 9094291923; Email: kalitaveer@example.com; IP: 166.74.248.11
DE012361,CASE007344,WhatsApp Chat,ut.png,9644741077,hritikbajaj@example.org,148.142.202.247,OFF00167,Collected,Phone: 9644741077; Email: hritikbajaj@example.org; IP: 148.142.202.247
DE012362,CASE008170,Video,quam.mp3,9227067801,ethankar@example.org,139.38.161.135,OFF00253,Pending Analysis,Phone: 9227067801; Email: ethankar@example.org; IP: 139.38.161.135
DE012363,CASE004241,CCTV,illum.wav,9412000620,tchaudhuri@example.net,192.118.223.102,OFF00427,Pending Analysis,Phone: 9412000620; Email: tchaudhuri@example.net; IP: 192.118.223.102
DE012364,CASE003731,Video,aliquid.doc,9492302037,dbhatt@example.net,97.170.41.27,OFF00079,Collected,Phone: 9492302037; Email: dbhatt@example.net; IP: 97.170.41.27
DE012365,CASE005103,WhatsApp Chat,repellendus.webm,9741028921,gmann@example.com,14.196.211.153,OFF00408,Verified,Phone: 9741028921; Email: gmann@example.com; IP: 14.196.211.153
DE012366,CASE002359,Video,quia.css,9926420576,zehaantalwar@example.org,187.184.127.229,OFF00409,Pending Analysis,Phone: 9926420576; Email: zehaantalwar@example.org; IP: 187.184.127.229
DE012367,CASE000458,WhatsApp Chat,deserunt.flac,9585429107,raagini69@example.com,186.157.68.86,OFF00092,Verified,Phone: 9585429107; Email: raagini69@example.com; IP: 186.157.68.86
DE012368,CASE007746,Email,dolor.xls,9594832626,saksham12@example.com,143.203.124.181,OFF00294,Pending Analysis,Phone: 9594832626; Email: saksham12@example.com; IP: 143.203.124.181
